Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 291d,52 (14-0-38 26.92%),25 (0.48),7 (6-0-1 85.71%),1 (0.14)
31,"Andrews, Harris",23y 228d,105 (33-0-72 31.43%),9 (0.09),←,
33,"Bailey, Zac",20y 307d,35 (19-0-16 54.29%),17 (0.49),←,
7,"Berry, Jarrod",22y 172d,65 (28-0-37 43.08%),30 (0.46),←,
13,"Berry, Tom",19y 86d,6 (5-0-1 83.33%),,←,
14,"Birchall, Grant",32y 180d,255 (173-1-81 68.04%),34 (0.13),7 (6-0-1 85.71%),
23,"Cameron, Charlie",26y 21d,116 (70-1-45 60.78%),176 (1.52),43 (23-0-20 53.49%),89 (2.07)
27,"Gardiner, Darcy",24y 308d,114 (42-0-72 36.84%),5 (0.04),←,
30,"Hipwood, Eric",22y 317d,83 (33-0-50 39.76%),122 (1.47),←,
35,"Lester, Ryan",27y 335d,133 (47-0-86 35.34%),45 (0.34),←,
17,"Lyons, Jarryd",28y 4d,124 (66-0-58 53.23%),64 (0.52),32 (22-0-10 68.75%),15 (0.47)
11,"McCarthy, Lincoln",26y 278d,61 (45-0-16 73.77%),52 (0.85),32 (22-0-10 68.75%),27 (0.84)
6,"McCluggage, Hugh",22y 145d,71 (30-0-41 42.25%),44 (0.62),←,
46,"McInerney, Oscar",26y 16d,45 (24-0-21 53.33%),27 (0.60),←,
25,"McStay, Daniel",25y 32d,111 (40-0-71 36.04%),80 (0.72),←,
9,"Neale, Lachie",27y 63d,167 (87-0-80 52.10%),87 (0.52),32 (22-0-10 68.75%),20 (0.63)
16,"Rayner, Cam",20y 279d,54 (27-0-27 50.00%),48 (0.89),←,
10,"Rich, Daniel",30y 49d,215 (79-1-135 36.98%),107 (0.50),←,
5,"Robinson, Mitch",31y 49d,199 (86-1-112 43.47%),109 (0.55),99 (35-0-64 35.35%),51 (0.52)
44,"Smith, Archie",25y 7d,14 (7-0-7 50.00%),4 (0.29),←,
37,"Starcevich, Brandon",21y 2d,13 (8-0-5 61.54%),2 (0.15),←,
15,"Zorko, Dayne",31y 168d,174 (62-0-112 35.63%),188 (1.08),←,
Totals,Totals,25y 135d,2212 (1025-4-1183 46.34%),1275 (0.58),,
C,"Fagan, Chris",59y 33d,76 (32-0-44 42.11%),,←,
