Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
22,"Carlisle, Jake",20y 266d,20 (10-0-10 50.00%),6 (0.30),←,
12,"Crameri, Stewart",23y 318d,35 (19-1-15 55.71%),59 (1.69),←,
47,"DellOlio, Cory",22y 198d,3 (2-0-1 66.67%),3 (1.00),←,
15,"Dempsey, Courtenay",24y 300d,64 (27-2-35 43.75%),15 (0.23),←,
31,"Fletcher, Dustin",37y 47d,358 (212-5-141 59.92%),69 (0.19),←,
34,"Hardingham, Kyle",23y 296d,39 (21-1-17 55.13%),9 (0.23),←,
21,"Heppell, Dyson",20y 40d,33 (19-1-13 59.09%),5 (0.15),←,
43,"Hibberd, Michael",22y 172d,15 (9-0-6 60.00%),1 (0.07),←,
19,"Hille, David",31y 21d,187 (88-1-98 47.33%),146 (0.78),←,
39,"Hocking, Heath",24y 179d,73 (35-2-36 49.32%),27 (0.37),←,
26,"Hooker, Cale",23y 254d,58 (24-1-33 42.24%),5 (0.09),←,
40,"Howlett, Ben",23y 246d,50 (25-1-24 51.00%),19 (0.38),←,
18,"Hurley, Michael",22y 22d,56 (26-2-28 48.21%),62 (1.11),←,
7,"Jetta, Leroy",23y 353d,73 (37-1-35 51.37%),66 (0.90),←,
42,"Lovett-Murray, Nathan",29y 218d,134 (51-2-81 38.81%),70 (0.52),←,
17,"Melksham, Jake",20y 299d,49 (23-1-25 47.96%),20 (0.41),←,
6,"Monfries, Angus",25y 156d,144 (58-3-83 41.32%),159 (1.10),←,
23,"Myers, David",22y 359d,40 (17-0-23 42.50%),8 (0.20),←,
37,"Reimers, Kyle",23y 165d,57 (25-1-31 44.74%),64 (1.12),←,
30,"Ryder, Paddy",24y 101d,129 (56-3-70 44.57%),83 (0.64),←,
5,"Stanton, Brent",26y 53d,174 (70-3-101 41.09%),115 (0.66),←,
4,"Watson, Jobe",27y 136d,144 (61-3-80 43.40%),71 (0.49),←,
Totals,Totals,24y 274d,1935 (915-34-986 47.29%),1082 (0.56),,
C,"Hird, James",39y 140d,35 (20-1-14 58.57%),,←,
