Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",25y 293d,110 (57-0-53 51.82%),44 (0.40),65 (49-0-16 75.38%),20 (0.31)
31,"Andrews, Harris",26y 230d,179 (83-0-96 46.37%),10 (0.06),←,
7,"Berry, Jarrod",25y 174d,126 (69-0-57 54.76%),57 (0.45),←,
23,"Cameron, Charlie",29y 24d,195 (124-1-70 63.85%),343 (1.76),122 (77-0-45 63.11%),256 (2.10)
18,"Coleman, Keidean",23y 120d,59 (39-0-20 66.10%),13 (0.22),←,
3,"Daniher, Joe",29y 147d,170 (81-1-88 47.94%),319 (1.88),62 (41-0-21 66.13%),128 (2.06)
5,"Dunkley, Josh",26y 201d,133 (77-0-56 57.89%),67 (0.50),17 (12-0-5 70.59%),2 (0.12)
28,"Fletcher, Jaspa",19y 155d,7 (5-0-2 71.43%),3 (0.43),←,
19,"Gunston, Jack",31y 286d,240 (145-1-94 60.63%),450 (1.88),15 (9-0-6 60.00%),20 (1.33)
30,"Hipwood, Eric",25y 319d,146 (76-0-70 52.05%),222 (1.52),←,
35,"Lester, Ryan",30y 337d,173 (75-0-98 43.35%),46 (0.27),←,
1,"Lohmann, Kai",20y 84d,7 (6-0-1 85.71%),1 (0.14),←,
11,"McCarthy, Lincoln",29y 280d,137 (96-0-41 70.07%),150 (1.09),108 (73-0-35 67.59%),125 (1.16)
6,"McCluggage, Hugh",25y 148d,148 (82-0-66 55.41%),90 (0.61),←,
46,"McInerney, Oscar",29y 19d,120 (75-0-45 62.50%),51 (0.43),←,
26,"McKenna, Conor",27y 123d,98 (48-1-49 49.49%),26 (0.27),19 (13-0-6 68.42%),6 (0.32)
9,"Neale, Lachie",30y 66d,239 (134-0-105 56.07%),115 (0.48),104 (69-0-35 66.35%),48 (0.46)
40,"Payne, Jack",23y 287d,45 (27-0-18 60.00%),2 (0.04),←,
16,"Rayner, Cam",23y 281d,106 (63-0-43 59.43%),97 (0.92),←,
37,"Starcevich, Brandon",24y 5d,90 (61-0-29 67.78%),6 (0.07),←,
29,"Tunstill, James",20y 11d,5 (1-0-4 20.00%),1 (0.20),←,
44,"Wilmot, Darcy",19y 210d,22 (15-0-7 68.18%),5 (0.23),←,
15,"Zorko, Dayne",34y 170d,243 (110-0-133 45.27%),222 (0.91),←,
Totals,Totals,26y 61d,2798 (1549-4-1245 55.36%),2340 (0.84),,
C,"Fagan, Chris",62y 36d,155 (86-0-69 55.48%),,←,
