North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",7,,6,13,1,,,2.0,,,,,2.0,,,,,,,,,,
14,"Buckley, Ben",14,5,6,20,,,,4.0,,,,,1.0,2.0,,,,,,,,,
18,"Carey, Wayne",12,7,3,15,2,3.0,,,,,,,2.0,3.0,,,,,,,,,
23,"Clarkson, Alastair",16,5,5,21,,,,3.0,,,,,3.0,3.0,,,,,,,,,
27,"Crocker, Darren",14,4,4,18,1,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,
28,"Dwyer, Anthony",9,4,1,10,2,2.0,,,,,,,1.0,2.0,,,,,,,,,
6,"Fairley, Ian",1,,,1,,,,,,,,,1.0,,,,,,,,,,
31,"Gallagher, Michael",9,7,8,17,,,11.0,1.0,,,,,4.0,2.0,,,,,,,,,
29,"German, Peter",18,3,7,25,3,,,1.0,,,,,2.0,,,,,,,,,,
35,"Longmire, John",6,3,3,9,3,2.0,,,,,,,,,,,,,,,,,
4,"Martyn, Mick",11,3,8,19,,,,,,,,,5.0,1.0,,,,,,,,,
38,"McCarthy, Adam",4,,4,8,1,,1.0,4.0,,,,,1.0,3.0,,,,,,,,,
16,"McCarthy, John",5,4,4,9,1,,,,,,,,1.0,1.0,,,,,,,,,
25,"McDonald, Donald",6,5,2,8,,1.0,,1.0,,,,,,3.0,,,,,,,,,
19,"McRae, Dean",7,1,,7,,,,1.0,,,,,,,,,,,,,,,
2,"Schwass, Wayne",22,5,4,26,,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,
24,"Sholl, Craig",6,2,4,10,,,,2.0,,,,,1.0,,,,,,,,,,
15,"Smith, Ross",9,4,3,12,,,,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Spargo, Paul",10,2,7,17,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
7,"Steele, Darren",12,,5,17,,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,64,84,282,15,11.0,14.0,31.0,,,,,31.0,26.0,1.0,,,,,,,,
Opposition,Opposition,195,68,114,309,15,18.0,16.0,27.0,,,,,26.0,31.0,5.0,,,,,,,,
