Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",8,3,10,18,,,,4.0,,5.0,,2.0,1.0,1.0,,5.0,12.0,1.0,,1.0,,,87.0
37,"Goodes, Adam",15,7,10,25,,2.0,,5.0,1.0,3.0,,2.0,,,,5.0,19.0,1.0,1.0,,1.0,,92.0
39,"Grundy, Heath",5,2,9,14,,,,,3.0,1.0,,1.0,1.0,,,7.0,6.0,1.0,,4.0,,,95.0
4,"Hannebery, Dan",13,3,21,34,,,,5.0,2.0,2.0,4.0,2.0,,1.0,,12.0,22.0,1.0,,,,,86.0
5,"Heeney, Isaac",8,5,5,13,,2.0,,6.0,,3.0,,3.0,,1.0,,4.0,9.0,1.0,1.0,1.0,,,86.0
33,"Jack, Brandon",3,,5,8,,1.0,,5.0,,,1.0,1.0,1.0,,,2.0,5.0,,,,,,66.0
32,"Jetta, Lewis",9,3,7,16,,,,3.0,1.0,5.0,1.0,1.0,1.0,,,6.0,10.0,,,,1.0,,80.0
10 ↑,"Jones, Zak",3,,7,10,,,,4.0,2.0,1.0,1.0,1.0,1.0,,,5.0,5.0,,,,,1.0,55.0
12,"Kennedy, Josh",16,5,23,39,,2.0,,8.0,1.0,8.0,4.0,4.0,1.0,1.0,,16.0,22.0,1.0,2.0,2.0,,2.0,88.0
11,"Laidler, Jeremy",9,2,7,16,1,,,2.0,2.0,1.0,2.0,3.0,,2.0,,5.0,10.0,1.0,,3.0,,,75.0
44,"Lloyd, Jake",11,4,9,20,,,,3.0,2.0,1.0,3.0,5.0,2.0,2.0,,9.0,11.0,,,,,,90.0
21,"McGlynn, Ben",6,5,4,10,,2.0,,3.0,,1.0,,2.0,1.0,,,3.0,7.0,,1.0,1.0,,,74.0
3,"McVeigh, Jarrad",15,5,8,23,1,,,11.0,3.0,2.0,2.0,5.0,1.0,,,7.0,14.0,,,1.0,1.0,,87.0
6,"Mitchell, Tom",14,4,15,29,,1.0,,5.0,1.0,6.0,4.0,6.0,2.0,1.0,,12.0,19.0,,1.0,,,,86.0
38,"Pyke, Mike",3,2,2,5,,,11.0,1.0,,1.0,1.0,,1.0,,,3.0,2.0,1.0,,2.0,,,87.0
24,"Rampe, Dane",11,2,5,16,,,,2.0,4.0,3.0,1.0,4.0,,,,6.0,10.0,,,7.0,,,92.0
20 ↓,"Reid, Sam",3,3,2,5,1,1.0,,1.0,,1.0,,,,,,2.0,2.0,1.0,1.0,,,,30.0
25,"Richards, Ted",2,1,14,16,,,,3.0,1.0,,,1.0,1.0,1.0,,10.0,7.0,1.0,,13.0,,,97.0
16,"Rohan, Gary",5,5,3,8,,1.0,,3.0,1.0,,,1.0,,,,2.0,6.0,,1.0,2.0,,,85.0
2,"Shaw, Rhyce",15,7,12,27,,,,1.0,4.0,3.0,1.0,2.0,1.0,1.0,,7.0,21.0,,,3.0,1.0,,85.0
8,"Tippett, Kurt",12,6,3,15,3,1.0,12.0,6.0,1.0,4.0,3.0,3.0,6.0,2.0,,9.0,7.0,2.0,2.0,1.0,,,92.0
22,"Towers, Dean",9,7,6,15,1,2.0,4.0,2.0,1.0,2.0,,2.0,,1.0,,7.0,9.0,1.0,2.0,3.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,81,187,382,7,18.0,27.0,83.0,30.0,53.0,28.0,51.0,21.0,14.0,,144.0,235.0,13.0,12.0,44.0,4.0,4.0,
Opposition,Opposition,197,86,186,383,10,9.0,60.0,56.0,39.0,41.0,42.0,41.0,14.0,21.0,,149.0,233.0,12.0,10.0,31.0,1.0,7.0,
