Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 95d,221 (125-0-96 56.56%),197 (0.89),98 (41-0-57 41.84%),77 (0.79)
21,"Black, Heath",26y 7d,134 (45-0-89 33.58%),61 (0.46),80 (23-0-57 28.75%),42 (0.52)
2,"Carr, Josh",25y 36d,116 (82-1-33 71.12%),63 (0.54),11 (5-0-6 45.45%),3 (0.27)
10,"Cook, Troy",28y 296d,158 (71-0-87 44.94%),60 (0.38),115 (47-0-68 40.87%),49 (0.43)
15,"Crowley, Ryan",21y 91d,2 (1-0-1 50.00%),3 (1.50),←,
25,"Dodd, Steven",21y 349d,8 (2-0-6 25.00%),,←,
33,"Farmer, Jeff",27y 345d,191 (88-0-103 46.07%),377 (1.97),73 (36-0-37 49.32%),118 (1.62)
14,"Grover, Antoni",25y 85d,83 (35-0-48 42.17%),13 (0.16),←,
4,"Hasleby, Paul",23y 357d,119 (48-0-71 40.34%),78 (0.66),←,
37,"Johnson, Michael",20y 227d,6 (4-0-2 66.67%),1 (0.17),←,
20,"Longmuir, Justin",24y 134d,110 (43-0-67 39.09%),143 (1.30),←,
8,"McManus, Shaun",29y 115d,173 (64-0-109 36.99%),76 (0.44),←,
34,"Medhurst, Paul",23y 175d,76 (38-0-38 50.00%),144 (1.89),←,
16,"Mundy, David",19y 319d,6 (3-0-3 50.00%),,←,
28,"Murphy, Ryan",20y 11d,7 (4-0-3 57.14%),6 (0.86),←,
23,"Parker, Shane",32y 106d,195 (71-0-124 36.41%),9 (0.05),←,
29,"Pavlich, Matthew",23y 155d,117 (47-0-70 40.17%),128 (1.09),←,
12,"Polak, Graham",20y 353d,55 (29-0-26 52.73%),3 (0.05),←,
31,"Sandilands, Aaron",22y 180d,47 (26-0-21 55.32%),11 (0.23),←,
17,"Schofield, Jarrad",30y 125d,197 (125-1-71 63.71%),125 (0.63),3 (1-0-2 33.33%),
22,"Thornton, Scott",22y 266d,26 (13-0-13 50.00%),,←,
1,"Webster, Luke",23y 10d,16 (6-0-10 37.50%),4 (0.25),←,
Totals,Totals,24y 241d,2063 (970-2-1091 47.02%),1502 (0.73),,
C,"Connolly, Chris",42y 71d,79 (40-0-39 50.63%),,78 (39-0-39 50.00%),
