Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 359d,54 (36-0-18 66.67%),7 (0.13),48 (33-0-15 68.75%),7 (0.15)
4,"Bontempelli, Marcus",21y 248d,81 (47-0-34 58.02%),76 (0.94),←,
13,"Cloke, Travis",30y 147d,253 (153-2-98 60.87%),448 (1.77),7 (4-0-3 57.14%),7 (1.00)
12,"Cordy, Zaine",20y 276d,26 (17-0-9 65.38%),8 (0.31),←,
6,"Dahlhaus, Luke",24y 343d,133 (64-0-69 48.12%),104 (0.78),←,
31,"Dale, Bailey",21y 8d,26 (14-0-12 53.85%),19 (0.73),←,
35,"Daniel, Caleb",21y 23d,50 (32-0-18 64.00%),22 (0.44),←,
29,"Dickson, Tory",29y 307d,86 (43-0-43 50.00%),147 (1.71),←,
7,"Hunter, Lachie",22y 229d,80 (44-0-36 55.00%),39 (0.49),←,
39,"Johannisen, Jason",24y 264d,82 (42-0-40 51.22%),28 (0.34),←,
21,"Liberatore, Tom",25y 75d,112 (49-0-63 43.75%),37 (0.33),←,
11,"Macrae, Jack",22y 361d,95 (51-0-44 53.68%),21 (0.22),←,
16,"McLean, Toby",21y 180d,34 (23-0-11 67.65%),27 (0.79),←,
2,"Murphy, Robert",35y 51d,308 (139-4-165 45.78%),181 (0.59),←,
42,"Picken, Liam",30y 363d,194 (98-0-96 50.52%),81 (0.42),←,
23,"Roughead, Jordan",26y 269d,122 (59-0-63 48.36%),28 (0.23),←,
1,"Suckling, Matt",29y 5d,137 (98-0-39 71.53%),66 (0.48),35 (23-0-12 65.71%),15 (0.43)
3,"Wallis, Mitch",24y 279d,103 (47-0-56 45.63%),48 (0.47),←,
19,"Webb, Lukas",21y 148d,18 (12-0-6 66.67%),6 (0.33),←,
34,"Williams, Bailey",19y 293d,14 (8-0-6 57.14%),,←,
10,"Wood, Easton",27y 329d,124 (67-0-57 54.03%),18 (0.15),←,
33,"Young, Lewis",18y 222d,3 (3-0-0 100.00%),,←,
Totals,Totals,24y 317d,2135 (1146-6-983 53.68%),1411 (0.66),,
C,"Beveridge, Luke",46y 341d,67 (43-0-24 64.18%),,←,
