Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 194d,128 (51-2-75 40.63%),36 (0.28),←,
43,"Bewick, Rohan",22y 230d,16 (5-0-11 31.25%),6 (0.38),←,
20,"Black, Simon",33y 54d,304 (165-4-135 54.93%),165 (0.54),←,
16,"Brown, Jonathan",30y 211d,217 (128-3-86 59.68%),513 (2.36),←,
44,"Cornelius, Aaron",21y 364d,18 (3-0-15 16.67%),28 (1.56),←,
39,"Drummond, Josh",29y 38d,85 (38-2-45 45.88%),32 (0.38),←,
41,"Golby, Mitch",20y 237d,17 (5-0-12 29.41%),,←,
6,"Green, Josh",19y 277d,7 (3-0-4 42.86%),2 (0.29),←,
11,"Hanley, Pearce",23y 194d,43 (10-0-33 23.26%),8 (0.19),←,
35,"Lester, Ryan",19y 275d,11 (3-0-8 27.27%),4 (0.36),←,
5,"Longer, Billy",19y 15d,5 (1-0-4 20.00%),,←,
36,"Maguire, Matt",27y 363d,137 (66-1-70 48.54%),19 (0.14),38 (12-0-26 31.58%),
9,"McGrath, Ashley",29y 7d,185 (88-2-95 48.11%),138 (0.75),←,
21,"Merrett, Daniel",27y 167d,122 (50-3-69 42.21%),32 (0.26),←,
24,"Patfull, Joel",27y 172d,126 (49-3-74 40.08%),21 (0.17),←,
31,"Polkinghorne, James",23y 127d,68 (24-1-43 36.03%),38 (0.56),←,
29,"Raines, Andrew",26y 80d,88 (26-1-61 30.11%),3 (0.03),32 (8-0-24 25.00%),2 (0.06)
30,"Redden, Jack",21y 170d,63 (20-1-42 32.54%),27 (0.43),←,
10,"Rich, Daniel",21y 355d,71 (26-1-44 37.32%),42 (0.59),←,
38,"Rockliff, Tom",22y 95d,49 (11-0-38 22.45%),26 (0.53),←,
26,"Yeo, Elliot",18y 239d,1 (0-0-1 0.00%),,←,
15,"Zorko, Dayne",23y 108d,3 (1-0-2 33.33%),2 (0.67),←,
Totals,Totals,24y 131d,1764 (773-24-967 43.82%),1142 (0.65),,
C,"Voss, Michael",36y 325d,77 (28-1-48 37.01%),,←,
