Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",21y 184d,20 (10-1-9 52.50%),2 (0.10),6 (2-0-4 33.33%),2 (0.33)
18,"Bowyer, Glen",24y 126d,37 (24-0-13 64.86%),14 (0.38),2 (1-0-1 50.00%),
16,"Camporeale, Scott",28y 265d,196 (103-0-93 52.55%),178 (0.91),←,
13,"Davies, Justin",20y 300d,21 (4-0-17 19.05%),7 (0.33),←,
26,"De Luca, Adrian",21y 353d,6 (2-0-4 33.33%),1 (0.17),←,
25,"Fevola, Brendan",23y 103d,69 (28-0-41 40.58%),151 (2.19),←,
11,"French, Barnaby",28y 159d,87 (40-1-46 46.55%),22 (0.25),25 (6-0-19 24.00%),2 (0.08)
33,"Houlihan, Ryan",22y 102d,82 (31-0-51 37.80%),71 (0.87),←,
10,"Johnson, Brett",22y 187d,44 (23-0-21 52.27%),12 (0.27),6 (2-0-4 33.33%),2 (0.33)
12,"Lappin, Matthew",28y 75d,176 (80-1-95 45.74%),178 (1.01),121 (52-0-69 42.98%),152 (1.26)
41,"McCormick, Jonathon",23y 37d,23 (5-0-18 21.74%),5 (0.22),←,
3,"Morrell, Digby",24y 205d,46 (22-1-23 48.91%),50 (1.09),6 (2-0-4 33.33%),3 (0.50)
37,"Norman, Karl",20y 338d,12 (3-0-9 25.00%),1 (0.08),←,
28,"Prendergast, Ian",23y 243d,38 (11-0-27 28.95%),8 (0.21),←,
29,"Scotland, Heath",23y 286d,59 (25-0-34 42.37%),16 (0.27),6 (2-0-4 33.33%),4 (0.67)
36,"Sporn, Trent",21y 222d,28 (7-0-21 25.00%),5 (0.18),←,
24,"Stevens, Nick",24y 120d,131 (75-2-54 58.02%),79 (0.60),4 (1-0-3 25.00%),1 (0.25)
15,"Teague, David",22y 363d,39 (20-0-19 51.28%),4 (0.10),6 (2-0-4 33.33%),
32,"Thornton, Bret",20y 169d,37 (8-0-29 21.62%),1 (0.03),←,
1,"Walker, Andrew",17y 350d,2 (1-0-1 50.00%),,←,
8,"Whitnall, Lance",24y 253d,144 (70-0-74 48.61%),276 (1.92),←,
34,"Wiggins, Simon",21y 234d,43 (11-0-32 25.58%),10 (0.23),←,
Totals,Totals,23y 96d,1340 (603-6-731 45.00%),1091 (0.81),,
C,"Pagan, Denis",56y 221d,268 (156-0-112 58.21%),,28 (6-0-22 21.43%),
