Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 270d,29 (13-0-16 44.83%),6 (0.21),←,
42,"Allan, Marcus",20y 81d,1 (0-0-1 0.00%),,←,
20,"Black, Simon",27y 131d,188 (121-1-66 64.63%),122 (0.65),←,
36,"Bradshaw, Daniel",27y 264d,178 (104-2-72 58.99%),358 (2.01),175 (101-2-72 58.29%),358 (2.05)
30,"Copeland, Robert",25y 78d,107 (69-0-38 64.49%),20 (0.19),←,
4,"Fixter, Ben",25y 50d,44 (20-0-24 45.45%),10 (0.23),17 (6-0-11 35.29%),2 (0.12)
45,"Harding, Scott",20y 54d,13 (5-0-8 38.46%),2 (0.15),←,
33,"Hooper, Rhan",18y 215d,9 (3-0-6 33.33%),9 (1.00),←,
27,"Keating, Clark",30y 146d,136 (88-2-46 65.44%),83 (0.61),122 (78-1-43 64.34%),74 (0.61)
21,"Merrett, Daniel",21y 243d,21 (9-0-12 42.86%),16 (0.76),←,
15,"Michael, Mal",29y 49d,198 (110-1-87 55.81%),28 (0.14),137 (89-1-47 65.33%),5 (0.04)
10,"Moody, Matthew",20y 323d,22 (8-0-14 36.36%),14 (0.64),←,
8,"Notting, Tim",27y 295d,153 (97-1-55 63.73%),111 (0.73),←,
41,"Pask, Martin",21y 222d,6 (2-0-4 33.33%),3 (0.50),←,
24,"Patfull, Joel",21y 248d,12 (5-0-7 41.67%),3 (0.25),←,
6,"Power, Luke",26y 216d,173 (108-1-64 62.72%),176 (1.02),←,
29,"Roe, Jason",22y 152d,13 (5-0-8 38.46%),3 (0.23),←,
5,"Scott, Brad",30y 101d,165 (94-2-69 57.58%),45 (0.27),143 (86-2-55 60.84%),39 (0.27)
28,"Selwood, Troy",22y 103d,31 (14-0-17 45.16%),4 (0.13),←,
11,"Sherman, Justin",19y 198d,38 (16-0-22 42.11%),24 (0.63),←,
32,"Stiller, Cheynee",20y 101d,10 (3-0-7 30.00%),4 (0.40),←,
31,"Wood, Cameron",19y 161d,5 (1-0-4 20.00%),,←,
Totals,Totals,23y 218d,1552 (895-10-647 57.67%),1041 (0.67),,
C,"Matthews, Leigh",54y 164d,414 (248-6-160 60.63%),,190 (123-1-66 65.00%),
