West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",7,4.0,3,10,,,,2.0,,,,,,,,,,,,,,,
32,"Clape, Matt",5,1.0,4,9,3.0,,,2.0,,,,,4.0,1.0,,,,,,,,,
18,"Evans, Tony",6,,2,8,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
23,"Harding, Paul",14,9.0,5,19,,,12.0,,,,,,1.0,1.0,3.0,,,,,,,,
1,"Heady, Brett",17,8.0,4,21,2.0,1.0,,,,,,,4.0,2.0,,,,,,,,,
22,"Hynes, David",4,3.0,5,9,,,,,,,,,,3.0,,,,,,,,,
27,"Jakovich, Glen",13,2.0,6,19,,,4.0,2.0,,,,,2.0,1.0,2.0,,,,,,,,
2,"Kemp, Dean",24,3.0,6,30,1.0,,,2.0,,,,,2.0,,,,,,,,,,
5,"Lamb, Dwayne",12,,4,16,,,,2.0,,,,,1.0,,,,,,,,,,
28,"Lewis, Chris",11,5.0,6,17,2.0,1.0,,5.0,,,,,,2.0,,,,,,,,,
30,"Matera, Peter",25,3.0,8,33,3.0,1.0,,,,,,,2.0,,,,,,,,,,
11,"McIntosh, Ashley",9,5.0,5,14,,,,4.0,,,,,,2.0,,,,,,,,,
17,"McKenna, Guy",9,6.0,7,16,,,,3.0,,,,,,,,,,,,,,,
10,"Pyke, Don",22,5.0,5,27,,2.0,,4.0,,,,,2.0,1.0,,,,,,,,,
4,"Sumich, Peter",9,5.0,1,10,5.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
39,"Waterman, Chris",11,6.0,2,13,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,
37,"West, Robert",6,3.0,3,9,,,,,,,,,,,,,,,,,,,
12,"White, Mitchell",11,4.0,6,17,,1.0,1.0,2.0,,,,,2.0,3.0,,,,,,,,,
9,"Wilson, Peter",21,4.0,9,30,,1.0,,2.0,,,,,1.0,4.0,,,,,,,,,
24,"Worsfold, John",12,,7,19,,,,,,,,,1.0,4.0,,,,,,,,,
Totals,Totals,248,76.0,98,346,19.0,11.0,17.0,33.0,,,,,25.0,26.0,5.0,,,,,,,,
Opposition,Opposition,186,57.0,94,280,13.0,6.0,22.0,14.0,,,,,26.0,25.0,1.0,,,,,,,,
