Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 267d,30 (17-0-13 56.67%),46 (1.53),←,
26,"Bradley, Kepler",25y 147d,88 (26-1-61 30.11%),54 (0.61),39 (13-0-26 33.33%),40 (1.03)
6,"Broughton, Greg",24y 192d,35 (15-0-20 42.86%),4 (0.11),←,
15,"Crowley, Ryan",27y 35d,99 (49-0-50 49.49%),74 (0.75),←,
40,"de Boer, Matt",21y 30d,39 (17-0-22 43.59%),11 (0.28),←,
41,"Duffield, Paul",26y 63d,72 (31-0-41 43.06%),19 (0.26),←,
7,"Fyfe, Nat",19y 203d,21 (13-0-8 61.90%),16 (0.76),←,
14,"Grover, Antoni",31y 29d,184 (80-0-104 43.48%),25 (0.14),←,
32,"Hill, Stephen",20y 343d,48 (22-0-26 45.83%),31 (0.65),←,
37,"Johnson, Michael",26y 171d,106 (53-0-53 50.00%),38 (0.36),←,
34,"Lower, Nick",23y 290d,23 (9-0-14 39.13%),1 (0.04),3 (2-0-1 66.67%),1 (0.33)
23,"Mayne, Chris",22y 158d,39 (20-0-19 51.28%),41 (1.05),←,
18,"McPharlin, Luke",29y 129d,171 (84-0-87 49.12%),112 (0.65),159 (76-0-83 47.80%),109 (0.69)
9,"McPhee, Adam",28y 185d,193 (81-1-111 42.23%),103 (0.53),51 (22-0-29 43.14%),20 (0.39)
16,"Mundy, David",25y 263d,133 (63-0-70 47.37%),52 (0.39),←,
10,"Palmer, Rhys",22y 55d,41 (15-0-26 36.59%),18 (0.44),←,
29,"Pavlich, Matthew",29y 99d,239 (105-0-134 43.93%),469 (1.96),←,
4,"Pitt, Jayden",18y 184d,2 (2-0-0 100.00%),1 (0.50),←,
24,"Roberton, Dylan",19y 292d,16 (9-0-7 56.25%),2 (0.13),←,
31,"Sandilands, Aaron",28y 124d,159 (80-0-79 50.31%),61 (0.38),←,
8,"Suban, Nick",20y 335d,41 (16-0-25 39.02%),14 (0.34),←,
38,"Walters, Michael",20y 92d,11 (4-0-7 36.36%),14 (1.27),←,
Totals,Totals,24y 118d,1790 (811-2-977 45.31%),1206 (0.67),,
C,"Harvey, Mark",45y 302d,78 (32-0-46 41.03%),,←,
