Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",5,4,9,14,,,,2.0,1.0,1.0,,,,,,2.0,12.0,,,5.0,,,91.0
47,"Bentley, Greg",5,3,4,9,,,,3.0,,2.0,1.0,1.0,,1.0,,2.0,7.0,,,1.0,,,50.0
19,"Betts, Eddie",9,2,7,16,2,2.0,,1.0,,4.0,1.0,1.0,1.0,,,5.0,10.0,,1.0,1.0,1.0,3.0,81.0
18,"Bower, Paul",6,2,12,18,,,,3.0,5.0,,,1.0,,1.0,,6.0,11.0,,,11.0,,,100.0
44,"Carrazzo, Andrew",8,4,11,19,1,1.0,,4.0,,5.0,,3.0,1.0,,,7.0,12.0,,,,,1.0,100.0
28,"Cloke, Cameron",3,2,4,7,,,10.0,3.0,,3.0,,1.0,,,,2.0,3.0,,,3.0,,,63.0
25,"Fevola, Brendan",15,10,2,17,8,4.0,,,,2.0,1.0,1.0,,,,6.0,11.0,2.0,9.0,1.0,,,96.0
4,"Gibbs, Bryce",15,2,10,25,,,,7.0,1.0,3.0,3.0,4.0,2.0,1.0,,10.0,15.0,,,5.0,,,80.0
33,"Houlihan, Ryan",5,4,14,19,,,,5.0,1.0,,2.0,2.0,,1.0,,5.0,14.0,,,3.0,,,54.0
40,"Jamison, Michael",5,4,5,10,,,,1.0,2.0,1.0,,1.0,,1.0,,,10.0,,,1.0,,,96.0
45,"Joseph, Aaron",2,1,10,12,,,,2.0,,1.0,,1.0,1.0,,,6.0,6.0,,,1.0,1.0,,84.0
5,"Judd, Chris",16,4,18,34,,,,2.0,3.0,6.0,6.0,2.0,3.0,1.0,1.0,13.0,21.0,,,1.0,,3.0,87.0
8,"Kreuzer, Matthew",2,1,14,16,,,22.0,6.0,,2.0,4.0,,3.0,,,8.0,9.0,,,7.0,,1.0,73.0
3,"Murphy, Marc",12,2,21,33,,2.0,,5.0,1.0,5.0,9.0,2.0,4.0,,,17.0,16.0,,,,,,90.0
17,"OhAilpin, Setanta",4,,6,10,1,,3.0,2.0,,1.0,2.0,3.0,2.0,3.0,,4.0,8.0,,,1.0,,,62.0
2,"Russell, Jordan",7,5,7,14,,,,3.0,3.0,1.0,,3.0,,1.0,,1.0,13.0,,,1.0,,,80.0
29,"Scotland, Heath",9,2,11,20,1,,,4.0,1.0,4.0,2.0,2.0,1.0,,,5.0,15.0,,,,,,79.0
6,"Simpson, Kade",7,5,11,18,1,,,3.0,1.0,2.0,,2.0,3.0,,,5.0,15.0,,,,,,69.0
24,"Stevens, Nick",14,2,12,26,1,,,5.0,,6.0,3.0,5.0,1.0,1.0,,13.0,13.0,,,1.0,,2.0,87.0
32,"Thornton, Bret",7,6,5,12,,,,,4.0,,,1.0,1.0,1.0,,5.0,8.0,2.0,,2.0,,,100.0
30,"Waite, Jarrad",16,8,6,22,,,,,7.0,,1.0,3.0,,,,5.0,18.0,,,4.0,,,98.0
34,"Wiggins, Simon",2,2,8,10,,,,8.0,,1.0,3.0,2.0,,2.0,,5.0,5.0,,,,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,75,207,381,15,12.0,35.0,69.0,30.0,50.0,38.0,41.0,23.0,14.0,1.0,132.0,252.0,4.0,10.0,49.0,2.0,10.0,
Opposition,Opposition,199,108,192,391,16,10.0,51.0,67.0,33.0,48.0,29.0,50.0,14.0,23.0,5.0,121.0,277.0,8.0,16.0,42.0,21.0,11.0,
