Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bennell, Harley",2,,3,5,1,,,2.0,,1.0,,1.0,,1.0,,1.0,4.0,,,,,,65.0
10,"Brayshaw, Angus",10,4,7,17,,,,2.0,1.0,4.0,2.0,3.0,,1.0,,8.0,9.0,,,,,2.0,75.0
31,"Fritsch, Bayley",7,5,1,8,2,,,4.0,,1.0,,1.0,,1.0,,4.0,4.0,2.0,3.0,1.0,,2.0,85.0
11,"Gawn, Max",3,3,8,11,,,30.0,2.0,1.0,,1.0,1.0,2.0,,,5.0,6.0,1.0,,2.0,,,79.0
4,"Harmes, James",7,1,8,15,,,,2.0,2.0,1.0,1.0,4.0,,1.0,,8.0,7.0,,,1.0,,,86.0
14,"Hibberd, Michael",9,1,2,11,,,,,3.0,1.0,1.0,1.0,1.0,,,4.0,3.0,1.0,,3.0,,,84.0
6,"Jackson, Luke",4,2,4,8,2,,14.0,1.0,,3.0,1.0,1.0,1.0,1.0,,5.0,3.0,2.0,1.0,1.0,,,81.0
2,"Jones, Nathan",8,5,5,13,,1.0,,5.0,2.0,4.0,,2.0,1.0,,,6.0,7.0,,1.0,,1.0,,76.0
15,"Langdon, Ed",9,2,8,17,,2.0,,2.0,,3.0,1.0,2.0,1.0,1.0,,7.0,10.0,,,,,,89.0
8,"Lever, Jake",7,3,3,10,,,,1.0,1.0,1.0,,2.0,,2.0,,5.0,5.0,2.0,,8.0,,,92.0
41,"Lockhart, Jay",5,2,2,7,,,,2.0,1.0,1.0,,,,,,3.0,3.0,,,1.0,,,72.0
1,"May, Steven",12,5,4,16,,,,2.0,5.0,1.0,,2.0,1.0,,1.0,4.0,7.0,,,9.0,,,96.0
18,"Melksham, Jake",8,4,3,11,2,1.0,,3.0,,1.0,,2.0,3.0,1.0,,5.0,6.0,,1.0,1.0,,,90.0
30,"Neal-Bullen, Alex",3,1,4,7,,,,4.0,1.0,,2.0,5.0,,3.0,,4.0,3.0,,,,,,78.0
13,"Oliver, Clayton",17,5,17,34,1,,,6.0,3.0,2.0,11.0,4.0,4.0,2.0,3.0,22.0,12.0,2.0,,,1.0,,84.0
5,"Petracca, Christian",12,4,8,20,,3.0,,8.0,,6.0,4.0,5.0,,3.0,,10.0,11.0,1.0,1.0,2.0,,2.0,92.0
3,"Salem, Christian",20,4,6,26,,,,2.0,6.0,3.0,,8.0,,3.0,,4.0,20.0,,1.0,1.0,,,82.0
32,"Sparrow, Tom",4,3,7,11,,,,2.0,1.0,1.0,2.0,1.0,,,,9.0,3.0,2.0,,2.0,,,80.0
20,"Tomlinson, Adam",6,3,2,8,,,,1.0,,,,2.0,,1.0,,1.0,7.0,,,3.0,,,90.0
22,"Vandenberg, Aaron",5,2,1,6,,,,2.0,,4.0,1.0,3.0,,2.0,,3.0,4.0,,,2.0,,,64.0
7,"Viney, Jack",13,3,10,23,2,1.0,,3.0,1.0,6.0,8.0,4.0,3.0,1.0,2.0,14.0,9.0,,,,,,72.0
26,"Weideman, Sam",6,4,1,7,3,,,2.0,,1.0,,1.0,,1.0,,3.0,4.0,2.0,2.0,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,66,114,291,13,10.0,44.0,58.0,28.0,45.0,35.0,55.0,17.0,25.0,6.0,135.0,147.0,15.0,10.0,39.0,2.0,6.0,
Opposition,Opposition,133,38,119,252,5,7.0,30.0,68.0,31.0,33.0,28.0,44.0,25.0,17.0,,115.0,125.0,11.0,4.0,37.0,4.0,2.0,
