Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",26y 179d,28 (22-0-6 78.57%),3 (0.11),←,
14,"Birchall, Grant",25y 82d,156 (98-1-57 63.14%),20 (0.13),←,
22,"Breust, Luke",22y 160d,45 (36-0-9 80.00%),86 (1.91),←,
9,"Burgoyne, Shaun",30y 181d,225 (147-1-77 65.56%),211 (0.94),68 (50-1-17 74.26%),40 (0.59)
41,"Duryea, Taylor",21y 361d,2 (2-0-0 100.00%),,←,
23,"Franklin, Lance",26y 80d,165 (94-1-70 57.27%),535 (3.24),←,
6,"Gibson, Josh",29y 38d,128 (72-2-54 57.03%),2 (0.02),63 (43-1-19 69.05%),
19,"Gunston, Jack",21y 186d,36 (22-0-14 61.11%),60 (1.67),22 (17-0-5 77.27%),40 (1.82)
20,"Hale, David",28y 333d,177 (92-2-83 52.54%),166 (0.94),48 (36-0-12 75.00%),47 (0.98)
10,"Hill, Bradley",19y 285d,9 (7-0-2 77.78%),7 (0.78),←,
15,"Hodge, Luke",28y 309d,208 (109-1-98 52.64%),146 (0.70),←,
3,"Lewis, Jordan",26y 361d,173 (98-1-74 56.94%),93 (0.54),←,
5,"Mitchell, Sam",30y 190d,225 (125-1-99 55.78%),53 (0.24),←,
7,"Osborne, Michael",30y 265d,164 (84-1-79 51.52%),107 (0.65),←,
28,"Puopolo, Paul",25y 139d,45 (36-0-9 80.00%),33 (0.73),←,
33,"Rioli, Cyril",23y 280d,110 (73-1-36 66.82%),148 (1.35),←,
2,"Roughead, Jarryd",26y 87d,163 (94-1-68 57.98%),304 (1.87),←,
21,"Savage, Shane",22y 105d,44 (31-0-13 70.45%),28 (0.64),←,
25,"Schoenmakers, Ryan",22y 163d,64 (38-0-26 59.38%),5 (0.08),←,
26,"Shiels, Liam",21y 356d,68 (45-0-23 66.18%),19 (0.28),←,
16,"Smith, Isaac",24y 111d,42 (34-0-8 80.95%),39 (0.93),←,
24,"Stratton, Ben",24y 50d,56 (37-1-18 66.96%),1 (0.02),←,
Totals,Totals,25y 162d,2333 (1396-14-923 59.84%),2066 (0.89),,
C,"Clarkson, Alastair",44y 358d,192 (110-1-81 57.55%),,←,
