Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",7,6,3,10,2,,6.0,1.0,,1.0,,3.0,1.0,2.0,,3.0,7.0,1.0,2.0,2.0,,,90.0
9,"Cripps, Patrick",12,5,22,34,,,,11.0,1.0,7.0,8.0,5.0,5.0,2.0,2.0,19.0,14.0,1.0,,,,,92.0
30,"Curnow, Charlie",10,4,7,17,,1.0,,4.0,1.0,3.0,,1.0,3.0,,,11.0,5.0,2.0,,2.0,1.0,,93.0
35,"Curnow, Ed",12,5,13,25,1,1.0,,12.0,1.0,3.0,1.0,1.0,,,,8.0,18.0,,1.0,3.0,,,94.0
2,"Dow, Paddy",6,1,9,15,,,,3.0,,4.0,7.0,1.0,2.0,1.0,,11.0,5.0,,,,,,73.0
25,"Fisher, Zac",15,2,12,27,1,,,4.0,3.0,7.0,4.0,5.0,3.0,1.0,,15.0,12.0,,,,,1.0,72.0
21,"Garlett, Jarrod",5,2,,5,,,,3.0,1.0,,1.0,3.0,1.0,,,1.0,4.0,,,1.0,,,68.0
14,"Jones, Liam",13,10,2,15,,,,1.0,2.0,,,2.0,,,,3.0,11.0,2.0,,16.0,,,100.0
11,"Kerridge, Sam",8,6,6,14,1,1.0,,2.0,2.0,1.0,2.0,2.0,,1.0,,6.0,8.0,,1.0,2.0,,1.0,88.0
13,"Lamb, Jed",6,3,3,9,,,,2.0,1.0,2.0,1.0,1.0,3.0,,,4.0,6.0,,,,,,73.0
10,"McKay, Harry",9,6,1,10,4,,,1.0,,3.0,,2.0,3.0,1.0,,4.0,6.0,,2.0,,,,80.0
18,"Mullett, Aaron",11,7,5,16,,,,3.0,2.0,1.0,,1.0,,,,2.0,12.0,,,,,,72.0
4,"OBrien, Lochie",11,5,4,15,,,,3.0,2.0,1.0,4.0,2.0,,,,6.0,9.0,,,,,,70.0
24,"OShea, Cameron",7,3,3,10,,,,2.0,1.0,,1.0,8.0,,2.0,,3.0,7.0,,,,1.0,,64.0
5,"Petrevski-Seton, Sam",10,6,5,15,1,,,3.0,2.0,,1.0,5.0,,,,6.0,9.0,,1.0,,,,73.0
34,"Phillips, Andrew",5,3,1,6,,,24.0,6.0,,1.0,1.0,3.0,,3.0,,4.0,2.0,1.0,1.0,8.0,,,86.0
20,"Plowman, Lachie",8,6,5,13,,,,1.0,2.0,2.0,,3.0,,1.0,,3.0,9.0,,,8.0,,,83.0
17,"Rowe, Sam",7,3,1,8,,,,3.0,4.0,,,1.0,1.0,,,2.0,5.0,,,6.0,,,100.0
1,"Silvagni, Jack",5,5,3,8,,1.0,,2.0,,1.0,,2.0,,,,3.0,5.0,1.0,1.0,,,1.0,69.0
6,"Simpson, Kade",30,10,1,31,,,,2.0,6.0,5.0,1.0,2.0,1.0,,,6.0,21.0,,1.0,3.0,,3.0,93.0
39,"Thomas, Dale",14,3,12,26,,,,1.0,4.0,1.0,1.0,3.0,1.0,2.0,,9.0,17.0,,,6.0,,,81.0
46,"Wright, Matthew",8,3,4,12,,1.0,,,1.0,4.0,2.0,2.0,1.0,,,7.0,5.0,1.0,,1.0,1.0,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,104,122,341,10,9.0,30.0,70.0,36.0,47.0,35.0,58.0,25.0,16.0,2.0,136.0,197.0,9.0,10.0,58.0,3.0,7.0,
Opposition,Opposition,208,88,126,334,10,19.0,49.0,63.0,37.0,53.0,35.0,61.0,16.0,25.0,4.0,131.0,195.0,12.0,14.0,54.0,3.0,6.0,
