Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",8,3,7,15,,,,3.0,,,,,2.0,,,,,,,,,,
18,"Bond, Troy",11,5,3,14,2,1.0,,2.0,,,,,,1.0,,,,,,,,,
44,"Caven, Peter",5,3,4,9,1,,,1.0,,,,,,,,,,,,,,,
19,"Chalmers, Brett",6,4,2,8,,,,3.0,,,,,,,,,,,,,,,
17,"Collins, Matthew",4,3,4,8,,,,,,,,,,1.0,,,,,,,,,
14,"Connell, Matthew",8,3,9,17,,,,4.0,,,,,1.0,1.0,,,,,,,,,
37,"Edwards, Tyson",4,1,5,9,,,,5.0,,,,,1.0,1.0,,,,,,,,,
13,"Ellen, Shane",8,4,3,11,,,,1.0,,,,,,2.0,,,,,,,,,
34,"Hart, Ben",3,1,3,6,1,,2.0,1.0,,,,,,2.0,,,,,,,,,
24,"Hodges, Scott",2,1,,2,1,1.0,,1.0,,,,,,,,,,,,,,,
35,"Jameson, Rod",12,3,6,18,1,,1.0,2.0,,,,,3.0,,,,,,,,,,
2,"Jarman, Andrew",6,4,9,15,2,1.0,,2.0,,,,,,3.0,,,,,,,,,
27,"Liptak, Matthew",8,2,6,14,,1.0,1.0,4.0,,,,,3.0,2.0,,,,,,,,,
10,"McDermott, Chris",4,1,1,5,,,,2.0,,,,,,1.0,,,,,,,,,
11,"McGuinness, Tony",18,,3,21,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
6,"Modra, Tony",4,2,1,5,2,,,1.0,,,,,,2.0,,,,,,,,,
16,"Pesch, Nick",3,,,3,,2.0,,,,,,,,,,,,,,,,,
15,"Pittman, David",2,3,9,11,,,14.0,1.0,,,,,,2.0,,,,,,,,,
32,"Ricciuto, Mark",12,4,8,20,,,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"Robran, Matthew",7,5,6,13,,,5.0,4.0,,,,,1.0,,,,,,,,,,
7,"Smart, Nigel",5,1,2,7,,,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,140,53,91,231,10,12.0,23.0,41.0,,,,,16.0,21.0,,,,,,,,,
Opposition,Opposition,166,61,117,283,19,9.0,38.0,34.0,,,,,21.0,16.0,6.0,,,,,,,,
