Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 65d,146 (79-0-67 54.11%),72 (0.49),6 (4-0-2 66.67%),
23,"Bolton, Mark",25y 28d,65 (40-1-24 62.31%),28 (0.43),←,
36,"Dyson, Ricky",18y 216d,4 (4-0-0 100.00%),4 (1.00),←,
31,"Fletcher, Dustin",28y 360d,209 (146-3-60 70.57%),59 (0.28),←,
19,"Hille, David",22y 334d,55 (34-0-21 61.82%),36 (0.65),←,
5,"Hird, James",31y 87d,192 (122-5-65 64.84%),286 (1.49),←,
14,"Johnson, Jason",26y 97d,112 (79-1-32 70.98%),67 (0.60),←,
1,"Johnson, Mark",25y 344d,112 (82-1-29 73.66%),30 (0.27),←,
18,"Lloyd, Matthew",26y 15d,171 (110-2-59 64.91%),620 (3.63),←,
42,"Lovett-Murray, Nathan",21y 165d,5 (4-0-1 80.00%),6 (1.20),←,
25,"Lucas, Scott",26y 123d,166 (107-1-58 64.76%),238 (1.43),←,
33,"McPhee, Adam",21y 208d,55 (24-0-31 43.64%),21 (0.38),30 (18-0-12 60.00%),12 (0.40)
2,"Mercuri, Mark",30y 70d,203 (136-3-64 67.73%),242 (1.19),←,
24,"Misiti, Joe",29y 174d,223 (142-4-77 64.57%),90 (0.40),←,
28,"Murphy, Justin",28y 7d,151 (67-0-84 44.37%),127 (0.84),6 (4-0-2 66.67%),4 (0.67)
11,"Peverill, Damien",24y 294d,59 (36-1-22 61.86%),14 (0.24),←,
9,"Ramanauskas, Adam",23y 164d,90 (65-1-24 72.78%),49 (0.54),←,
43,"Rioli, Dean",25y 347d,78 (54-1-23 69.87%),82 (1.05),←,
7,"Solomon, Dean",24y 113d,104 (75-0-29 72.12%),39 (0.38),←,
34,"Stanton, Brent",18y,3 (2-0-1 66.67%),2 (0.67),←,
6,"Wellman, Sean",29y 224d,203 (122-3-78 60.84%),34 (0.17),169 (109-2-58 65.09%),25 (0.15)
12,"Welsh, Andrew",21y 80d,42 (24-1-17 58.33%),6 (0.14),←,
Totals,Totals,25y 143d,2448 (1554-28-866 63.48%),2152 (0.88),,
C,"Sheedy, Kevin",56y 129d,551 (356-6-189 65.15%),,←,
