Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
12,"Cook, James",23y 151d,33 (20-0-13 60.61%),44 (1.33),8 (4-0-4 50.00%),9 (1.13)
16,"Croft, Matthew",24y 101d,52 (29-2-21 57.69%),28 (0.54),←,
14,"Darcy, Luke",21y 330d,35 (14-1-20 41.43%),30 (0.86),←,
21,"Dent, Matthew",25y 141d,56 (10-0-46 17.86%),11 (0.20),9 (6-0-3 66.67%),2 (0.22)
28,"Dimattina, Paul",22y 197d,20 (11-0-9 55.00%),9 (0.45),←,
32,"Ellis, Craig",22y 3d,33 (16-0-17 48.48%),,←,
3,"Grant, Chris",24y 176d,154 (78-3-73 51.62%),288 (1.87),←,
9,"Hudson, Paul",26y 322d,144 (87-0-57 60.42%),276 (1.92),10 (7-0-3 70.00%),12 (1.20)
6,"Johnson, Brad",20y 324d,63 (27-2-34 44.44%),38 (0.60),←,
2,"Kolyniuk, Steven",26y 337d,131 (66-1-64 50.76%),137 (1.05),←,
35,"Kretiuk, Steven",24y 338d,64 (34-1-29 53.91%),9 (0.14),←,
39,"Liberatore, Tony",31y 116d,184 (96-3-85 52.99%),87 (0.47),←,
1,"Minton-Connell, Simon",28y 42d,98 (28-0-70 28.57%),291 (2.97),11 (8-0-3 72.73%),39 (3.55)
10,"Montgomery, Brett",24y 6d,7 (7-0-0 100.00%),7 (1.00),←,
36,"Romero, Jose",25y 310d,137 (70-1-66 51.46%),122 (0.89),48 (21-1-26 44.79%),24 (0.50)
5,"Smith, Rohan",24y 7d,86 (43-2-41 51.16%),47 (0.55),←,
8,"Southern, Daniel",22y 157d,53 (25-1-27 48.11%),9 (0.17),←,
34,"West, Mark",24y 65d,7 (4-0-3 57.14%),,←,
7,"West, Scott",22y 205d,89 (43-1-45 48.88%),37 (0.42),←,
24,"Wira, Brad",25y 83d,33 (13-1-19 40.91%),2 (0.06),32 (13-1-18 42.19%),2 (0.06)
15,"Wynd, Scott",27y 133d,157 (76-3-78 49.36%),25 (0.16),←,
Totals,Totals,24y 256d,1636 (797-22-817 48.72%),1497 (0.92),,
C,"Wallace, Terry",38y 176d,21 (11-0-10 52.38%),,←,
