Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",10,9,10,20,,,,,6.0,2.0,,,,,,9.0,13.0,2.0,,4.0,,,
20,"Broadbridge, Troy",,,,,,,3.0,,,,,,,,,,,,,,,,
25,"Brown, Nathan",4,1,9,13,,,,,1.0,,1.0,1.0,,,,5.0,10.0,,,3.0,1.0,,
32,"Bruce, Cameron",12,5,6,18,1,1.0,,5.0,1.0,5.0,1.0,3.0,1.0,,,6.0,12.0,1.0,1.0,6.0,,,
4,"Ellis, Craig",8,3,1,9,,,,,3.0,1.0,,2.0,,2.0,,1.0,9.0,,,3.0,3.0,,
18,"Green, Brad",10,4,4,14,1,1.0,1.0,1.0,,7.0,,1.0,1.0,1.0,,5.0,10.0,1.0,,,4.0,,
16,"Johnstone, Travis",20,7,6,26,1,,,1.0,3.0,6.0,3.0,1.0,,,,10.0,17.0,,,1.0,5.0,,
11,"Jolly, Darren",1,,1,2,,,4.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,
29,"Lamb, Chris",3,1,6,9,,,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,7.0,1.0,1.0,,9.0,,,
36,"Leoncelli, Andrew",10,2,4,14,1,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,3.0,11.0,,,1.0,,,
23,"McDonald, James",1,,5,6,,,,2.0,,1.0,2.0,3.0,,3.0,,3.0,3.0,,,,,,
9,"Neitz, David",12,9,3,15,7,3.0,3.0,2.0,,,,4.0,1.0,2.0,2.0,9.0,6.0,5.0,9.0,3.0,,,
7,"Powell, Stephen",11,1,8,19,,,,3.0,6.0,3.0,7.0,1.0,,,,5.0,14.0,,,1.0,,,
24,"Robertson, Russell",11,5,2,13,2,1.0,,2.0,,3.0,2.0,2.0,1.0,1.0,,5.0,8.0,1.0,2.0,1.0,,,
19,"Vardy, Peter",12,5,6,18,1,1.0,,1.0,,5.0,3.0,1.0,1.0,,,8.0,10.0,1.0,2.0,,3.0,,
42,"Walsh, Peter",8,4,9,17,,,,2.0,2.0,2.0,3.0,2.0,,1.0,,6.0,11.0,,,,,,
10,"Ward, Daniel",9,5,11,20,4,1.0,,3.0,,5.0,2.0,2.0,1.0,,3.0,9.0,11.0,,,2.0,1.0,,
31,"Wheatley, Paul",9,7,7,16,1,,,3.0,,5.0,,,,,,7.0,8.0,1.0,,4.0,,,
45,"Whelan, Matthew",7,3,9,16,,,,4.0,3.0,,1.0,,1.0,,,2.0,13.0,,,2.0,,,
34,"White, Jeff",9,7,7,16,,,26.0,1.0,1.0,2.0,1.0,4.0,1.0,,,4.0,12.0,,,,,,
22,"Woewodin, Shane",11,8,8,19,,,,2.0,4.0,,3.0,2.0,,1.0,,3.0,16.0,,,2.0,2.0,,
13,"Yze, Adem",15,6,6,21,1,1.0,,,2.0,2.0,1.0,1.0,,,,5.0,12.0,,1.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,92,128,321,20,11.0,38.0,34.0,36.0,54.0,34.0,35.0,11.0,14.0,5.0,113.0,208.0,13.0,15.0,45.0,19.0,,
Opposition,Opposition,174,81,102,276,16,14.0,37.0,40.0,30.0,61.0,40.0,32.0,14.0,11.0,1.0,118.0,163.0,13.0,13.0,53.0,21.0,,
