Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",23y 162d,25 (15-0-10 60.00%),15 (0.60),←,
1,"Boak, Travis",28y 304d,208 (96-1-111 46.39%),133 (0.64),←,
5,"Broadbent, Matthew",26y 304d,156 (70-1-85 45.19%),52 (0.33),←,
33,"Byrne-Jones, Darcy",21y 254d,30 (15-0-15 50.00%),4 (0.13),←,
17,"Clurey, Tom",23y 70d,28 (16-0-12 57.14%),,←,
22,"Dixon, Charlie",26y 251d,93 (33-1-59 36.02%),148 (1.59),28 (14-0-14 50.00%),54 (1.93)
7,"Ebert, Brad",27y 60d,200 (89-1-110 44.75%),105 (0.52),124 (61-1-62 49.60%),72 (0.58)
9,"Gray, Robbie",29y 63d,165 (76-0-89 46.06%),235 (1.42),←,
46,"Gray, Sam",25y 120d,44 (26-0-18 59.09%),22 (0.50),←,
8,"Hartlett, Hamish",26y 291d,135 (61-1-73 45.56%),70 (0.52),←,
36,"Hombsch, Jack",24y 86d,78 (40-0-38 51.28%),,69 (40-0-29 57.97%),
24,"Impey, Jarman",21y 327d,64 (34-0-30 53.13%),31 (0.48),←,
42,"Jonas, Tom",26y 143d,92 (45-1-46 49.46%),1 (0.01),←,
29,"Pittard, Jasper",26y 61d,105 (55-0-50 52.38%),11 (0.10),←,
21,"Polec, Jared",24y 232d,72 (40-0-32 55.56%),41 (0.57),56 (33-0-23 58.93%),32 (0.57)
2,"Powell-Pepper, Sam",19y 144d,10 (6-0-4 60.00%),8 (0.80),←,
4,"Ryder, Paddy",29y 79d,197 (95-4-98 49.24%),139 (0.71),27 (16-0-11 59.26%),22 (0.81)
18,"Toumpas, Jimmy",23y 150d,36 (10-0-26 27.78%),7 (0.19),9 (5-0-4 55.56%),1 (0.11)
12,"Trengove, Jackson",26y 211d,144 (61-1-82 42.71%),22 (0.15),←,
39,"Westhoff, Justin",30y 243d,213 (98-1-114 46.24%),258 (1.21),←,
16,"Wines, Ollie",22y 237d,94 (51-0-43 54.26%),43 (0.46),←,
11,"Young, Aaron",24y 177d,72 (35-1-36 49.31%),59 (0.82),←,
Totals,Totals,25y 147d,2261 (1067-13-1181 47.19%),1404 (0.62),,
C,"Hinkley, Ken",50y 244d,102 (57-0-45 55.88%),,←,
