Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 295d,115 (49-2-64 43.48%),36 (0.31),40 (20-1-19 51.25%),7 (0.17)
11,"Aish, James",26y 263d,138 (60-1-77 43.84%),29 (0.21),56 (27-1-28 49.11%),6 (0.11)
41,"Banfield, Bailey",24y 153d,57 (26-1-30 46.49%),31 (0.54),←,
8,"Brayshaw, Andrew",22y 263d,95 (42-1-52 44.74%),27 (0.28),←,
17,"Brodie, Will",23y 340d,44 (15-1-28 35.23%),8 (0.18),19 (12-1-6 65.79%),5 (0.26)
27,"Chapman, Heath",20y 179d,18 (10-1-7 58.33%),1 (0.06),←,
6,"Clark, Jordan",21y 286d,51 (33-1-17 65.69%),17 (0.33),19 (12-1-6 65.79%),2 (0.11)
33,"Colyer, Travis",30y 339d,146 (71-2-73 49.32%),86 (0.59),59 (28-1-30 48.31%),32 (0.54)
36,"Cox, Brennan",23y 350d,77 (33-1-43 43.51%),28 (0.36),←,
4,"Darcy, Sean",24y 47d,78 (33-1-44 42.95%),33 (0.42),←,
32,"Frederick, Michael",22y 73d,34 (19-1-14 57.35%),30 (0.88),←,
23,"Henry, Liam",20y 335d,26 (10-1-15 40.38%),12 (0.46),←,
37,"Lobb, Rory",29y 170d,136 (73-2-61 54.41%),137 (1.01),62 (31-0-31 50.00%),73 (1.18)
2,"Logue, Griffin",24y 107d,60 (25-1-34 42.50%),5 (0.08),←,
16,"Mundy, David",37y 9d,371 (188-2-181 50.94%),159 (0.43),←,
25,"Pearce, Alex",27y 50d,79 (36-1-42 46.20%),3 (0.04),←,
13,"Ryan, Luke",26y 173d,104 (47-1-56 45.67%),3 (0.03),←,
5,"Schultz, Lachie",24y 241d,62 (29-1-32 47.58%),63 (1.02),←,
3,"Serong, Caleb",21y 170d,53 (27-1-25 51.89%),12 (0.23),←,
20,"Taberner, Matthew",29y 42d,115 (55-1-59 48.26%),162 (1.41),←,
31,"Walker, Brandon",19y 285d,26 (16-1-9 63.46%),1 (0.04),←,
10,"Walters, Michael",31y 203d,197 (98-2-97 50.25%),304 (1.54),←,
26,"Young, Hayden",21y 109d,30 (15-1-14 51.67%),1 (0.03),←,
Totals,Totals,25y 100d,2112 (1010-28-1074 47.82%),1188 (0.56),,
C,"Longmuir, Justin",41y 189d,56 (27-1-28 49.11%),,←,
