Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 228d,82 (24-0-58 29.27%),27 (0.33),51 (21-0-30 41.18%),15 (0.29)
29,"Broomhead, Tim",23y 45d,27 (9-0-18 33.33%),21 (0.78),←,
46,"Cox, Mason",26y 53d,15 (6-0-9 40.00%),19 (1.27),←,
25,"Crisp, Jack",23y 216d,69 (28-0-41 40.58%),39 (0.57),51 (21-0-30 41.18%),29 (0.57)
2,"de Goey, Jordan",21y 52d,37 (15-0-22 40.54%),24 (0.65),←,
15,"Dunn, Lynden",29y 357d,167 (44-2-121 26.95%),97 (0.58),2 (1-0-1 50.00%),
5,"Elliott, Jamie",24y 258d,76 (44-0-32 57.89%),111 (1.46),←,
1,"Fasolo, Alex",24y 332d,88 (50-0-38 56.82%),116 (1.32),←,
6,"Goldsack, Tyson",29y 349d,148 (91-0-57 61.49%),50 (0.34),←,
19,"Greenwood, Levi",28y 76d,108 (52-1-55 48.61%),49 (0.45),34 (12-0-22 35.29%),23 (0.68)
4,"Grundy, Brodie",23y 21d,69 (32-0-37 46.38%),24 (0.35),←,
32,"Hoskin-Elliott, Will",23y 246d,59 (14-0-45 23.73%),50 (0.85),7 (2-0-5 28.57%),8 (1.14)
38,"Howe, Jeremy",26y 311d,127 (32-0-95 25.20%),83 (0.65),27 (10-0-17 37.04%),3 (0.11)
37,"Maynard, Brayden",20y 228d,36 (12-0-24 33.33%),7 (0.19),←,
30,"Moore, Darcy",21y 101d,33 (12-0-21 36.36%),39 (1.18),←,
10,"Pendlebury, Scott",29y 119d,243 (146-2-95 60.49%),155 (0.64),←,
21,"Phillips, Tom",20y 364d,12 (5-0-7 41.67%),4 (0.33),←,
31,"Ramsay, Jackson",22y 167d,15 (7-0-8 46.67%),,←,
20,"Reid, Ben",28y 7d,127 (75-2-50 59.84%),37 (0.29),←,
22,"Sidebottom, Steele",26y 124d,170 (105-2-63 62.35%),127 (0.75),←,
40,"Smith, Josh",23y 124d,24 (10-0-14 41.67%),4 (0.17),←,
7,"Treloar, Adam",24y 58d,108 (31-0-77 28.70%),67 (0.62),29 (11-0-18 37.93%),19 (0.66)
Totals,Totals,24y 291d,1840 (844-9-987 45.87%),1150 (0.63),,
C,"Buckley, Nathan",44y 284d,121 (63-0-58 52.07%),,←,
