Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 80d,236 (133-0-103 56.36%),204 (0.86),113 (49-0-64 43.36%),84 (0.74)
21,"Black, Heath",26y 357d,153 (56-0-97 36.60%),68 (0.44),99 (34-0-65 34.34%),49 (0.49)
2,"Carr, Josh",26y 21d,135 (93-1-41 69.26%),77 (0.57),30 (16-0-14 53.33%),17 (0.57)
9,"Carr, Matthew",27y 142d,124 (48-1-75 39.11%),52 (0.42),96 (41-0-55 42.71%),50 (0.52)
25,"Dodd, Steven",22y 334d,26 (13-0-13 50.00%),1 (0.04),←,
41,"Duffield, Paul",21y 104d,4 (3-0-1 75.00%),,←,
33,"Farmer, Jeff",28y 330d,206 (95-0-111 46.12%),402 (1.95),88 (43-0-45 48.86%),143 (1.63)
14,"Grover, Antoni",26y 70d,101 (46-0-55 45.54%),14 (0.14),←,
4,"Hasleby, Paul",24y 342d,136 (57-0-79 41.91%),88 (0.65),←,
37,"Johnson, Michael",21y 212d,19 (11-0-8 57.89%),5 (0.26),←,
20,"Longmuir, Justin",25y 119d,126 (52-0-74 41.27%),151 (1.20),←,
18,"McPharlin, Luke",24y 170d,78 (43-0-35 55.13%),60 (0.77),66 (35-0-31 53.03%),57 (0.86)
16,"Mundy, David",20y 304d,25 (14-0-11 56.00%),1 (0.04),←,
28,"Murphy, Ryan",20y 361d,14 (7-0-7 50.00%),12 (0.86),←,
23,"Parker, Shane",33y 91d,214 (82-0-132 38.32%),10 (0.05),←,
29,"Pavlich, Matthew",24y 140d,136 (58-0-78 42.65%),192 (1.41),←,
7,"Peake, Brett",22y 319d,12 (8-0-4 66.67%),5 (0.42),←,
12,"Polak, Graham",21y 338d,68 (38-0-30 55.88%),8 (0.12),←,
3,"Schammer, Byron",20y 333d,61 (35-0-26 57.38%),18 (0.30),←,
17,"Schofield, Jarrad",31y 110d,205 (129-1-75 63.17%),127 (0.62),11 (5-0-6 45.45%),2 (0.18)
22,"Thornton, Scott",23y 251d,41 (22-0-19 53.66%),,←,
19,"Walker, James",27y 125d,137 (56-0-81 40.88%),13 (0.09),←,
Totals,Totals,25y 62d,2257 (1099-3-1155 48.69%),1508 (0.67),,
C,"Connolly, Chris",43y 56d,98 (51-0-47 52.04%),,97 (50-0-47 51.55%),
