St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 279d,70 (26-1-43 37.86%),29 (0.41),←,
15,"Billings, Jack",23y 329d,101 (35-1-65 35.15%),73 (0.72),←,
22,"Brown, Nathan",30y 208d,178 (95-2-81 53.93%),7 (0.04),48 (19-1-28 40.63%),
27,"Bruce, Josh",27y 35d,107 (39-1-67 36.92%),162 (1.51),93 (38-1-54 41.40%),159 (1.71)
2,"Carlisle, Jake",27y 285d,128 (55-1-72 43.36%),60 (0.47),43 (15-1-27 36.05%),6 (0.14)
11,"Clark, Hunter",20y 109d,23 (6-1-16 28.26%),3 (0.13),←,
1,"Coffield, Nick",19y 263d,14 (0-1-13 3.57%),1 (0.07),←,
7,"Dunstan, Luke",24y 165d,97 (35-2-60 37.11%),44 (0.45),←,
4,"Gresham, Jade",21y 323d,78 (31-1-46 40.38%),89 (1.14),←,
40,"Hind, Nick",24y 328d,5 (1-0-4 20.00%),7 (1.40),←,
21,"Long, Ben",21y 326d,25 (7-1-17 30.00%),16 (0.64),←,
13,"Lonie, Jack",22y 334d,57 (20-0-37 35.09%),51 (0.89),←,
19,"Marshall, Rowan",23y 231d,27 (6-0-21 22.22%),14 (0.52),←,
36,"McKenzie, Daniel",23y 57d,48 (18-0-30 37.50%),3 (0.06),←,
28,"Membrey, Tim",25y 48d,86 (36-2-48 43.02%),153 (1.78),85 (35-2-48 42.35%),153 (1.80)
16,"Newnes, Jack",26y 139d,150 (52-2-96 35.33%),53 (0.35),←,
33,"Paton, Ben",20y 267d,12 (2-0-10 16.67%),4 (0.33),←,
6,"Ross, Sebastian",26y 67d,118 (40-2-76 34.75%),17 (0.14),←,
5,"Savage, Shane",28y 189d,157 (74-2-81 47.77%),62 (0.39),101 (33-2-66 33.66%),25 (0.25)
35,"Sinclair, Jack",24y 151d,80 (29-1-50 36.88%),40 (0.50),←,
9,"Steele, Jack",23y 212d,72 (26-1-45 36.81%),24 (0.33),55 (18-1-36 33.64%),15 (0.27)
44,"Wilkie, Callum",23y 125d,16 (6-0-10 37.50%),,←,
Totals,Totals,24y 104d,1649 (639-22-988 38.75%),912 (0.55),,
C,"Richardson, Alan",54y 57d,127 (43-2-82 34.65%),,126 (43-2-81 34.92%),
