Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",32y 336d,292 (155-2-135 53.42%),382 (1.31),100 (31-0-69 31.00%),120 (1.20)
20,"Barlow, Michael",29y 118d,130 (80-1-49 61.92%),83 (0.64),4 (2-0-2 50.00%),2 (0.50)
29,"Bowes, Jack",19y 79d,4 (2-0-2 50.00%),1 (0.25),←,
8,"Fiorini, Brayden",19y 236d,4 (2-0-2 50.00%),4 (1.00),←,
33,"Hall, Aaron",26y 157d,82 (29-1-52 35.98%),67 (0.82),←,
5,"Harbrow, Jarrod",28y 271d,186 (74-2-110 40.32%),52 (0.28),116 (34-1-81 29.74%),31 (0.27)
38,"Joyce, Jesse",19y 241d,15 (5-0-10 33.33%),,←,
10,"Kolodjashnij, Kade",21y 249d,63 (18-1-44 29.37%),11 (0.17),←,
23,"Lemmens, Sean",22y 164d,53 (17-1-35 33.02%),10 (0.19),←,
21,"Leslie, Jack",21y 353d,8 (1-0-7 12.50%),,←,
19,"Lynch, Tom",24y 166d,106 (30-1-75 28.77%),202 (1.91),←,
25,"Lyons, Jarryd",24y 267d,59 (36-0-23 61.02%),33 (0.56),4 (2-0-2 50.00%),1 (0.25)
4,"Martin, Jack",22y 76d,48 (15-1-32 32.29%),41 (0.85),←,
32,"Matera, Brandon",25y 35d,93 (28-1-64 30.65%),111 (1.19),←,
17,"May, Steven",25y 95d,92 (30-1-61 33.15%),17 (0.18),←,
11,"Miller, Touk",21y 52d,44 (10-1-33 23.86%),14 (0.32),←,
3,"Rosa, Matt",30y 143d,187 (92-1-94 49.47%),43 (0.23),19 (5-0-14 26.32%),4 (0.21)
42,"Saad, Adam",22y 266d,30 (9-1-20 31.67%),1 (0.03),←,
6,"Sexton, Alex",23y 133d,59 (17-0-42 28.81%),32 (0.54),←,
24,"Swallow, David",24y 147d,82 (24-0-58 29.27%),39 (0.48),←,
28,"Witts, Jarrod",24y 214d,44 (20-0-24 45.45%),19 (0.43),4 (2-0-2 50.00%),1 (0.25)
30,"Wright, Peter",20y 219d,24 (5-0-19 20.83%),33 (1.38),←,
Totals,Totals,24y 50d,1705 (699-15-991 41.00%),1195 (0.70),,
C,"Eade, Rodney",59y 11d,362 (181-5-176 50.69%),,48 (12-1-35 26.04%),
