Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
33,"Farmer, Jeff",21y 73d,60 (23-0-37 38.33%),113 (1.88),←,
20,"Febey, Matthew",29y 17d,122 (57-0-65 46.72%),33 (0.27),←,
21,"Febey, Steven",29y 17d,203 (105-0-98 51.72%),30 (0.15),←,
4,"Grgic, Brent",18y 332d,26 (12-0-14 46.15%),12 (0.46),←,
27,"Ingerson, Anthony",28y 327d,99 (40-0-59 40.40%),40 (0.40),62 (24-0-38 38.71%),15 (0.24)
7,"Kowal, Darren",26y 79d,92 (45-0-47 48.91%),35 (0.38),←,
36,"Leoncelli, Andrew",24y 50d,40 (18-0-22 45.00%),8 (0.20),←,
3,"Lyon, Garry",30y 357d,223 (126-1-96 56.73%),422 (1.89),←,
35,"McDonald, Anthony",26y 84d,41 (17-0-24 41.46%),19 (0.46),←,
23,"McDonald, James",21y 335d,24 (15-0-9 62.50%),13 (0.54),←,
9,"Neitz, David",23y 226d,117 (52-0-65 44.44%),169 (1.44),←,
43,"Rigoni, Guy",24y 40d,23 (15-0-8 65.22%),5 (0.22),←,
24,"Robertson, Russell",19y 285d,17 (12-0-5 70.59%),18 (1.06),←,
5,"Schwarz, David",26y 43d,90 (40-1-49 45.00%),141 (1.57),←,
10,"Seecamp, Marcus",26y 40d,120 (46-0-74 38.33%),16 (0.13),69 (28-0-41 40.58%),6 (0.09)
1,"Shanahan, Jamie",30y 273d,145 (78-1-66 54.14%),,20 (14-0-6 70.00%),
11,"Stynes, Jim",32y 135d,262 (134-1-127 51.34%),130 (0.50),←,
2,"Tingay, Stephen",28y 23d,151 (83-0-68 54.97%),74 (0.49),←,
12,"Viney, Todd",32y 159d,214 (104-1-109 48.83%),83 (0.39),←,
34,"White, Jeff",21y 198d,55 (28-0-27 50.91%),35 (0.64),23 (15-0-8 65.22%),17 (0.74)
22,"Woewodin, Shane",22y 55d,45 (19-0-26 42.22%),11 (0.24),←,
13,"Yze, Adem",20y 349d,70 (29-0-41 41.43%),27 (0.39),←,
Totals,Totals,25y 242d,2239 (1098-5-1136 49.04%),1434 (0.64),,
C,"Daniher, Neale",37y 202d,23 (15-0-8 65.22%),,←,
