Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",14,5,2,16,,,,1.0,4.0,,,4.0,1.0,2.0,,4.0,13.0,,,10.0,,,100.0
15,"Amon, Karl",18,7,13,31,,1.0,,4.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,7.0,22.0,,,2.0,,1.0,82.0
26,"Bonner, Riley",20,9,7,27,1,,,1.0,5.0,3.0,1.0,2.0,,,,6.0,18.0,2.0,,2.0,,,76.0
3,"Burton, Ryan",18,8,2,20,1,,,3.0,8.0,2.0,1.0,2.0,,,,3.0,12.0,,2.0,1.0,1.0,,80.0
18 ↓,"Butters, Zak",5,2,4,9,1,,,2.0,,2.0,,,1.0,,,5.0,5.0,,,,,,25.0
33,"Byrne-Jones, Darcy",13,5,15,28,,,,,3.0,3.0,,7.0,,1.0,,10.0,16.0,,,,3.0,,84.0
17,"Clurey, Tom",9,5,4,13,,,,3.0,1.0,,,2.0,,1.0,,6.0,6.0,1.0,,7.0,,,87.0
22,"Dixon, Charlie",7,1,7,14,2,2.0,3.0,3.0,,1.0,2.0,1.0,1.0,,,8.0,5.0,,1.0,,,,93.0
28,"Drew, Willem",8,3,10,18,,,,4.0,1.0,,7.0,4.0,2.0,2.0,,8.0,11.0,,,1.0,,,87.0
7 ↑,"Duursma, Xavier",11,5,5,16,,1.0,,3.0,1.0,1.0,1.0,5.0,1.0,,,3.0,14.0,,1.0,1.0,2.0,,54.0
24,"Farrell, Kane",9,3,7,16,,1.0,,2.0,,2.0,4.0,,1.0,,,7.0,9.0,,1.0,3.0,,1.0,76.0
11,"Finlayson, Jeremy",9,3,7,16,,,14.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,,11.0,7.0,,,5.0,,,79.0
45,"Frederick, Martin",4,4,6,10,,,,5.0,1.0,,,1.0,1.0,,,3.0,7.0,,,,,,85.0
19,"Georgiades, Mitch",4,2,6,10,,1.0,,4.0,,,,5.0,1.0,5.0,,6.0,4.0,,1.0,1.0,,,87.0
5,"Houston, Dan",12,4,3,15,1,,,4.0,2.0,4.0,2.0,4.0,,1.0,,4.0,12.0,1.0,1.0,,,,86.0
1,"Jonas, Tom",5,5,4,9,,,,5.0,1.0,1.0,,1.0,,,,1.0,8.0,,,4.0,,,88.0
34,"Jones, Lachie",2,2,3,5,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,2.0,4.0,1.0,1.0,,,,75.0
4,"Marshall, Todd",13,8,1,14,4,2.0,,3.0,1.0,,,1.0,1.0,,,4.0,8.0,1.0,6.0,,,,99.0
44,"Mead, Jackson",9,2,6,15,,,,5.0,1.0,4.0,2.0,3.0,1.0,,,7.0,8.0,,1.0,1.0,,,78.0
2,"Powell-Pepper, Sam",9,5,5,14,1,,2.0,6.0,1.0,3.0,,4.0,,1.0,,2.0,11.0,,,,,,82.0
20,"Rozee, Connor",14,2,15,29,1,,,3.0,1.0,8.0,5.0,6.0,1.0,1.0,2.0,8.0,18.0,,,1.0,,1.0,84.0
27,"Teakle, Brynn",3,1,2,5,,,9.0,2.0,1.0,,1.0,3.0,,2.0,,1.0,3.0,1.0,,1.0,,,34.0
16,"Wines, Ollie",12,5,22,34,,,,2.0,1.0,7.0,10.0,3.0,2.0,,1.0,14.0,20.0,,,1.0,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,96,156,384,12,10.0,28.0,72.0,38.0,46.0,43.0,64.0,19.0,19.0,6.0,130.0,241.0,7.0,15.0,41.0,6.0,4.0,
Opposition,Opposition,185,70,121,306,8,11.0,32.0,51.0,34.0,46.0,32.0,53.0,19.0,19.0,,132.0,165.0,12.0,9.0,43.0,2.0,7.0,
