Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 357d,106 (51-2-53 49.06%),143 (1.35),←,
23,"Ablett, Nathan",21y 144d,16 (7-1-8 46.88%),25 (1.56),←,
3,"Bartel, Jimmy",23y 153d,91 (45-2-44 50.55%),50 (0.55),←,
24,"Blake, Mark",21y 239d,17 (7-0-10 41.18%),,←,
35,"Chapman, Paul",25y 182d,123 (60-2-61 49.59%),148 (1.20),←,
11,"Corey, Joel",25y 78d,132 (64-2-66 49.24%),41 (0.31),←,
19,"Egan, Matthew",23y 300d,43 (20-1-22 47.67%),1 (0.02),←,
44,"Enright, Corey",25y 234d,107 (47-2-58 44.86%),31 (0.29),←,
26,"Hawkins, Tom",18y 289d,5 (3-0-2 60.00%),11 (2.20),←,
28,"Johnson, David",25y 190d,63 (31-1-31 50.00%),14 (0.22),←,
20,"Johnson, Steve",23y 306d,68 (32-2-34 48.53%),110 (1.62),←,
9,"Kelly, James",23y 128d,89 (40-1-48 45.51%),44 (0.49),←,
45,"Ling, Cameron",26y 68d,141 (71-3-67 51.42%),73 (0.52),←,
4,"Mackie, Andrew",22y 272d,43 (25-0-18 58.14%),34 (0.79),←,
39,"Milburn, Darren",30y 21d,194 (94-1-99 48.71%),77 (0.40),←,
21,"Mooney, Cameron",27y 222d,125 (66-1-58 53.20%),101 (0.81),114 (56-1-57 49.56%),99 (0.87)
6,"Ottens, Brad",27y 101d,170 (74-1-95 43.82%),204 (1.20),41 (21-1-19 52.44%),52 (1.27)
30,"Scarlett, Matthew",27y 335d,166 (85-2-79 51.81%),15 (0.09),←,
14,"Selwood, Joel",18y 345d,5 (3-0-2 60.00%),2 (0.40),←,
10,"Tenace, Kane",21y 306d,46 (24-1-21 53.26%),11 (0.24),←,
5,"Varcoe, Travis",19y 26d,4 (3-0-1 75.00%),8 (2.00),←,
40,"Wojcinski, David",26y 230d,99 (48-2-49 49.49%),27 (0.27),←,
Totals,Totals,24y 23d,1853 (900-27-926 48.57%),1170 (0.63),,
C,"Thompson, Mark",43y 168d,166 (81-3-82 49.70%),,←,
