Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",12,11,7,19,,,,,1.0,,1.0,1.0,,1.0,,4.0,15.0,1.0,,4.0,,,100.0
9,"Cotchin, Trent",11,4,6,17,,,,5.0,1.0,3.0,6.0,2.0,4.0,1.0,,8.0,8.0,,,1.0,,,78.0
39,"Drummond, Nathan",2,2,4,6,,,,8.0,1.0,,,1.0,1.0,1.0,,2.0,4.0,,,1.0,,,65.0
10,"Edwards, Shane",6,1,7,13,1,,,,1.0,,3.0,2.0,,2.0,,3.0,9.0,,,2.0,,,81.0
5,"Ellis, Brandon",14,10,10,24,,,,2.0,3.0,3.0,1.0,4.0,,1.0,,7.0,16.0,,,2.0,,,87.0
6,"Grigg, Shaun",13,5,9,22,1,1.0,1.0,2.0,4.0,7.0,1.0,,,,,4.0,18.0,,,1.0,2.0,2.0,82.0
2,"Grimes, Dylan",9,6,6,15,,,,1.0,4.0,,1.0,1.0,1.0,,,5.0,11.0,,,4.0,,,86.0
16,"Hampson, Shaun",5,4,5,10,1,,29.0,2.0,1.0,,2.0,,1.0,,,10.0,,4.0,,4.0,,,79.0
14,"Houli, Bachar",21,11,11,32,,,,,5.0,3.0,2.0,2.0,,,,7.0,24.0,,,3.0,1.0,,89.0
28,"Hunt, Taylor",11,11,9,20,,,,2.0,3.0,,,3.0,,1.0,,2.0,18.0,,,,,,79.0
7,"Lennon, Ben",7,4,6,13,1,,,3.0,,3.0,,6.0,1.0,1.0,,3.0,9.0,1.0,,,,1.0,66.0
27,"Lloyd, Sam",6,2,3,9,3,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,6.0,,1.0,,,,83.0
31,"Markov, Oleg",14,11,3,17,,,,2.0,4.0,1.0,1.0,2.0,,,,1.0,16.0,,,2.0,1.0,1.0,80.0
4,"Martin, Dustin",31,5,5,36,,,,4.0,6.0,9.0,3.0,9.0,1.0,1.0,3.0,9.0,23.0,,,1.0,,1.0,89.0
26,"Miles, Anthony",8,2,5,13,,,,6.0,,3.0,2.0,1.0,3.0,,,9.0,6.0,,,1.0,,,73.0
15,"Moore, Andrew",8,3,11,19,,,,2.0,,1.0,1.0,3.0,1.0,2.0,,4.0,15.0,,,4.0,,1.0,68.0
18,"Rance, Alex",11,9,9,20,,,,2.0,4.0,,,3.0,1.0,1.0,2.0,7.0,12.0,,,19.0,,,100.0
8,"Riewoldt, Jack",6,4,6,12,1,3.0,,,,2.0,,,1.0,,,7.0,5.0,1.0,2.0,4.0,,2.0,94.0
17,"Rioli, Daniel",4,3,9,13,2,,,3.0,,2.0,,2.0,1.0,1.0,,5.0,8.0,,1.0,,,,76.0
45,"Short, Jayden",18,5,3,21,,,,1.0,6.0,1.0,,5.0,,,,2.0,19.0,,,,,,79.0
29,"Vickery, Ty",7,3,3,10,2,,,2.0,,,,,4.0,,,6.0,5.0,1.0,,3.0,,,84.0
1,"Vlastuin, Nick",12,6,5,17,,,,1.0,6.0,,,3.0,2.0,1.0,,7.0,10.0,,,4.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,122,142,378,12,6.0,30.0,50.0,50.0,39.0,24.0,51.0,23.0,15.0,5.0,115.0,257.0,8.0,4.0,60.0,5.0,8.0,
Opposition,Opposition,224,120,176,400,10,22.0,26.0,52.0,22.0,66.0,32.0,54.0,15.0,23.0,1.0,139.0,269.0,21.0,12.0,50.0,4.0,6.0,
