Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,5,6,16,2,,,5.0,2.0,2.0,1.0,,1.0,,,8.0,8.0,1.0,1.0,1.0,,1.0,94.0
16,"Brown, Leigh",7,4,10,17,,,1.0,3.0,1.0,2.0,,1.0,,1.0,,5.0,11.0,,,2.0,2.0,,93.0
24,"Firrito, Michael",6,1,5,11,,,,3.0,3.0,2.0,1.0,3.0,,2.0,,2.0,6.0,,,7.0,2.0,,95.0
6,"Grant, Shannon",17,8,7,24,,1.0,,,2.0,3.0,1.0,3.0,,1.0,,2.0,22.0,,1.0,2.0,,,93.0
15,"Green, Kasey",7,4,10,17,,,1.0,,1.0,2.0,1.0,2.0,,1.0,,4.0,13.0,,,,,,78.0
31,"Hale, David",8,7,6,14,2,1.0,3.0,2.0,,2.0,1.0,1.0,,1.0,,3.0,11.0,2.0,3.0,1.0,,1.0,89.0
4,"Harris, Daniel",9,5,15,24,1,1.0,,5.0,,1.0,3.0,2.0,2.0,,,12.0,12.0,,1.0,,,,62.0
29,"Harvey, Brent",17,4,8,25,2,2.0,,3.0,2.0,4.0,3.0,3.0,1.0,,3.0,7.0,18.0,,1.0,2.0,8.0,,88.0
21,"Jones, Corey",11,3,5,16,2,,,3.0,,3.0,2.0,2.0,,,,5.0,11.0,,2.0,2.0,,,97.0
25,"Lower, Ed",5,2,2,7,1,,,7.0,,,,1.0,,,,4.0,3.0,,,3.0,,,73.0
1,"McIntosh, Hamish",10,3,4,14,1,,17.0,,2.0,2.0,,5.0,,,,3.0,11.0,,,2.0,1.0,,63.0
42,"McMahon, Scott",5,3,5,10,1,1.0,,3.0,,1.0,,,,,,5.0,5.0,,1.0,,,,74.0
20,"Petrie, Drew",4,5,2,6,,1.0,8.0,4.0,1.0,1.0,1.0,1.0,,1.0,,3.0,4.0,2.0,1.0,2.0,,,84.0
30,"Pratt, Daniel",11,4,10,21,,,,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,7.0,13.0,1.0,,3.0,,,99.0
3,"Rawlings, Brady",8,2,18,26,,,,3.0,2.0,1.0,3.0,3.0,2.0,,,11.0,16.0,1.0,1.0,,,1.0,94.0
7,"Simpson, Adam",15,9,18,33,,,,3.0,3.0,7.0,3.0,1.0,,,2.0,4.0,29.0,,,2.0,2.0,1.0,83.0
9,"Sinclair, Jess",16,6,11,27,,,,4.0,4.0,2.0,5.0,2.0,,,,7.0,20.0,,,,6.0,,84.0
10,"Smith, Jesse",7,3,10,17,,,,2.0,3.0,3.0,1.0,4.0,,1.0,,5.0,13.0,,,1.0,3.0,,90.0
19,"Swallow, Andrew",5,4,10,15,,,,4.0,3.0,,4.0,3.0,2.0,,,6.0,9.0,,1.0,4.0,,1.0,62.0
12,"Thomas, Lindsay",7,5,1,8,,,,3.0,,4.0,1.0,1.0,1.0,,,3.0,6.0,,,,,,63.0
36,"Watt, Shannon",4,3,11,15,,,,2.0,3.0,,,1.0,,1.0,,5.0,10.0,1.0,,8.0,1.0,,100.0
8,"Wells, Daniel",3,1,8,11,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,3.0,8.0,,,2.0,,,43.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,91,182,374,12,10.0,30.0,61.0,37.0,46.0,34.0,41.0,10.0,11.0,5.0,114.0,259.0,8.0,13.0,44.0,25.0,5.0,
Opposition,Opposition,182,97,193,375,11,12.0,30.0,53.0,34.0,53.0,27.0,42.0,11.0,10.0,1.0,114.0,259.0,10.0,12.0,48.0,21.0,7.0,
