Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,3,3,19,,3.0,,1.0,,6.0,2.0,5.0,,1.0,,7.0,11.0,,,4.0,,1.0,100.0
20,"Black, Simon",20,4,7,27,1,1.0,,3.0,,6.0,4.0,4.0,1.0,1.0,1.0,13.0,14.0,,3.0,1.0,,,93.0
36,"Bradshaw, Daniel",3,1,1,4,,,,4.0,,2.0,,,2.0,,,3.0,1.0,,,5.0,,1.0,72.0
16,"Brown, Jonathan",6,6,7,13,4,,,1.0,,1.0,,3.0,,2.0,2.0,8.0,5.0,3.0,5.0,1.0,,,92.0
1,"Caracella, Blake",10,3,8,18,,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,,8.0,10.0,,,,,,93.0
30,"Copeland, Robert",8,,4,12,,,1.0,3.0,4.0,1.0,,1.0,,,,7.0,3.0,,,4.0,,,100.0
14,"Hadley, Richard",5,1,5,10,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,,5.0,5.0,,,2.0,,,46.0
32,"Hart, Shaun",5,,5,10,,,,1.0,1.0,1.0,2.0,1.0,,,,4.0,5.0,,,,,,48.0
2,"Johnson, Chris",11,3,11,22,,1.0,,4.0,7.0,3.0,1.0,3.0,,,,7.0,15.0,,,1.0,,1.0,100.0
27,"Keating, Clark",3,1,2,5,,1.0,22.0,5.0,,2.0,4.0,,,,,3.0,2.0,,1.0,5.0,,,56.0
44,"Lappin, Nigel",18,2,7,25,,,,14.0,3.0,5.0,3.0,4.0,1.0,1.0,,11.0,14.0,,,,,,91.0
23,"Leppitsch, Justin",7,3,3,10,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,6.0,1.0,,3.0,,1.0,100.0
9,"McGrath, Ashley",4,,,4,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,,2.0,,,64.0
25,"McLaren, Dylan",3,,,3,,,9.0,5.0,,,3.0,2.0,1.0,1.0,,3.0,,,,4.0,,,44.0
4,"McRae, Craig",10,1,4,14,2,1.0,,2.0,,2.0,,3.0,1.0,1.0,,6.0,6.0,,,4.0,,,100.0
15,"Michael, Mal",6,2,4,10,,,6.0,1.0,3.0,1.0,,2.0,1.0,1.0,,4.0,4.0,,,9.0,,,100.0
8,"Notting, Tim",4,1,7,11,1,,,1.0,,3.0,1.0,,1.0,,,5.0,6.0,,,1.0,,1.0,51.0
13,"Pike, Martin",17,7,12,29,,2.0,,5.0,3.0,6.0,2.0,2.0,,1.0,3.0,15.0,12.0,,,2.0,,,100.0
6,"Power, Luke",10,4,10,20,,1.0,,2.0,1.0,1.0,3.0,,,,,12.0,8.0,1.0,1.0,2.0,,,100.0
22,"Scott, Chris",11,3,3,14,,,,3.0,1.0,2.0,3.0,2.0,,1.0,,5.0,7.0,,,4.0,,,100.0
3,"Voss, Michael",14,3,10,24,,,,4.0,,7.0,2.0,1.0,,,,11.0,12.0,1.0,,,,,90.0
33,"White, Darryl",9,4,5,14,,,1.0,1.0,2.0,,2.0,1.0,2.0,,,9.0,4.0,1.0,,3.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,52,118,318,8,18.0,42.0,68.0,29.0,57.0,38.0,39.0,11.0,15.0,6.0,151.0,151.0,7.0,10.0,57.0,,5.0,
Opposition,Opposition,204,50,73,277,6,7.0,39.0,84.0,43.0,36.0,40.0,45.0,15.0,11.0,,149.0,102.0,10.0,8.0,51.0,1.0,1.0,
