Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",27y 337d,94 (42-2-50 45.74%),61 (0.65),1 (0-0-1 0.00%),
30,"Cockatoo-Collins, David",17y 363d,1 (0-0-1 0.00%),,←,
31,"Cockatoo-Collins, Don",17y 363d,1 (0-0-1 0.00%),,←,
26,"Doyle, Greg",25y 187d,25 (11-0-14 44.00%),16 (0.64),23 (11-0-12 47.83%),13 (0.57)
32,"Gaspar, Damien",21y 1d,9 (4-0-5 44.44%),,←,
16,"Grant, David",29y 235d,192 (69-1-122 36.20%),75 (0.39),1 (0-0-1 0.00%),
22,"Hilton, Jeff",23y 307d,45 (23-0-22 51.11%),28 (0.62),39 (19-0-20 48.72%),22 (0.56)
15,"Hopgood, Paul",22y 252d,41 (23-0-18 56.10%),3 (0.07),←,
27,"Ingerson, Anthony",26y 168d,38 (16-0-22 42.11%),25 (0.66),1 (0-0-1 0.00%),
7,"Kowal, Darren",23y 285d,53 (28-0-25 52.83%),29 (0.55),←,
17,"Lovett, Brett",29y 314d,198 (111-1-86 56.31%),35 (0.18),←,
6,"Lovett, Glenn",26y 250d,97 (44-0-53 45.36%),66 (0.68),←,
3,"Lyon, Garry",28y 198d,193 (109-1-83 56.74%),362 (1.88),←,
9,"Neitz, David",21y 67d,67 (32-0-35 47.76%),52 (0.78),←,
4,"Obst, Andrew",31y 223d,110 (60-0-50 54.55%),49 (0.45),←,
19,"Prymke, Paul",25y 112d,46 (21-0-25 45.65%),2 (0.04),←,
24,"Sampson, Clay",20y 34d,6 (3-0-3 50.00%),,←,
10,"Seecamp, Marcus",23y 246d,74 (27-0-47 36.49%),13 (0.18),23 (9-0-14 39.13%),3 (0.13)
11,"Stynes, Jim",29y 341d,201 (111-1-89 55.47%),118 (0.59),←,
8,"Turley, Craig",30y 218d,116 (74-2-40 64.66%),92 (0.79),1 (0-0-1 0.00%),1 (1.00)
13,"Yze, Adem",18y 190d,10 (4-0-6 40.00%),3 (0.30),←,
Totals,Totals,24y 328d,1617 (812-8-797 50.22%),1029 (0.64),,
C,"Balme, Neil",44y 74d,68 (33-0-35 48.53%),,←,
