Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",13,6,21,34,,,,3.0,1.0,4.0,8.0,6.0,3.0,1.0,,14.0,19.0,,,3.0,1.0,,82.0
8,"Bianco, Trent",12,9,3,15,2,1.0,,1.0,,1.0,1.0,6.0,1.0,1.0,,3.0,14.0,1.0,2.0,,,1.0,81.0
14,"Cameron, Darcy",6,5,3,9,1,,5.0,,,1.0,,1.0,1.0,,,3.0,7.0,1.0,1.0,2.0,,1.0,86.0
25,"Crisp, Jack",18,9,18,36,,,,2.0,3.0,1.0,2.0,1.0,,,3.0,8.0,26.0,1.0,,4.0,,,91.0
2,"de Goey, Jordan",23,7,11,34,,,,4.0,6.0,6.0,2.0,1.0,1.0,,1.0,5.0,30.0,,,2.0,,1.0,81.0
5,"Elliott, Jamie",11,7,3,14,2,2.0,,5.0,1.0,1.0,2.0,5.0,1.0,3.0,,3.0,11.0,,3.0,1.0,,,78.0
33,"Ginnivan, Jack",8,5,2,10,1,,,,,5.0,1.0,4.0,1.0,1.0,,3.0,7.0,,1.0,,,1.0,74.0
4,"Grundy, Brodie",11,10,11,22,1,,18.0,6.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,7.0,16.0,1.0,1.0,3.0,,,83.0
35,"Henry, Oliver",6,5,5,11,,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,8.0,2.0,3.0,,,3.0,80.0
32,"Hoskin-Elliott, Will",17,12,6,23,1,,,1.0,1.0,2.0,,2.0,,1.0,,4.0,18.0,1.0,2.0,,2.0,,86.0
38,"Howe, Jeremy",15,10,9,24,,,,,4.0,,,2.0,,1.0,,4.0,19.0,,,2.0,,,79.0
18,"Macrae, Finlay",6,4,9,15,,,,2.0,,4.0,,1.0,1.0,,,4.0,11.0,,,,,1.0,67.0
44,"Madgen, Jack",9,3,9,18,,,,2.0,1.0,,,2.0,,1.0,,3.0,16.0,,,6.0,,,82.0
37,"Maynard, Brayden",25,11,5,30,,,,,3.0,1.0,,3.0,2.0,1.0,,7.0,21.0,2.0,,5.0,,,91.0
16,"Mayne, Chris",13,10,13,26,,,,1.0,2.0,1.0,,4.0,,3.0,,3.0,23.0,,,3.0,1.0,,82.0
41,"Mihocek, Brody",12,11,3,15,2,,,,,2.0,1.0,,,,,3.0,12.0,,3.0,1.0,,,82.0
28,"Murphy, Nathan",,,,,,,,,,,,,,,,,,,,,,,
9,"Noble, John",14,10,8,22,1,,,2.0,1.0,2.0,1.0,2.0,,,,4.0,17.0,,1.0,,,1.0,81.0
3,"Quaynor, Isaac",8,3,11,19,1,,,3.0,2.0,3.0,,,,,,9.0,10.0,1.0,,2.0,,,88.0
23,"Roughead, Jordan",10,7,5,15,,,,1.0,4.0,,,,,,,3.0,11.0,1.0,,7.0,,,97.0
21,"Ruscoe, Trey",19,9,3,22,,,,3.0,5.0,,,,,,,3.0,18.0,,,1.0,1.0,,72.0
22,"Sidebottom, Steele",13,7,20,33,1,,,2.0,3.0,1.0,3.0,,,,,5.0,28.0,,,,,1.0,83.0
24,"Thomas, Josh",11,6,3,14,1,1.0,,,1.0,3.0,1.0,,,,,4.0,10.0,,1.0,,,2.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,280,166,181,461,14,6.0,23.0,39.0,39.0,42.0,26.0,44.0,13.0,16.0,6.0,104.0,352.0,11.0,18.0,42.0,5.0,12.0,
Opposition,Opposition,197,101,157,354,6,9.0,27.0,32.0,27.0,45.0,34.0,45.0,16.0,13.0,,103.0,250.0,8.0,10.0,34.0,1.0,5.0,
