North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",6,4,3,9,,,,,4.0,,,,1.0,,,4.0,6.0,,,,,,80.0
30,"Comben, Charlie",12,8,2,14,,,,1.0,2.0,1.0,,,,,,3.0,8.0,1.0,,2.0,,,92.0
4,"Corr, Aidan",9,5,3,12,,,,,5.0,,1.0,3.0,,3.0,,5.0,6.0,1.0,,3.0,,,91.0
25,"Curtis, Paul",11,5,6,17,2,,,1.0,,5.0,,6.0,,3.0,,6.0,10.0,,,3.0,,1.0,82.0
9,"Davies-Uniacke, Luke",16,3,15,31,,,,5.0,1.0,8.0,7.0,7.0,2.0,3.0,3.0,16.0,18.0,,,,1.0,1.0,86.0
42,"Dawson, Kallan",4,4,4,8,,,,2.0,,1.0,,1.0,,1.0,,3.0,6.0,,,3.0,,,77.0
16,"Fisher, Zac",15,3,9,24,,1.0,,1.0,5.0,2.0,,4.0,,2.0,,6.0,12.0,,,,,,84.0
40,"Ford, Eddie",11,5,5,16,,,,1.0,,3.0,,,,,,4.0,11.0,1.0,1.0,,,1.0,66.0
20,"Larkey, Nick",8,7,5,13,4,,,,,,,,1.0,,,5.0,8.0,1.0,5.0,3.0,,1.0,96.0
11,"McDonald, Luke",7,2,2,9,,,,3.0,1.0,2.0,,5.0,,1.0,,1.0,7.0,,,3.0,,,79.0
29 ↓,"Phillips, Will",2,,11,13,1,,,2.0,,,3.0,2.0,,1.0,,9.0,5.0,,,1.0,,,68.0
32,"Pink, Toby",4,2,3,7,1,,1.0,3.0,,,1.0,1.0,1.0,,,2.0,5.0,,,,,,66.0
24,"Powell, Tom",3,2,9,12,,,,3.0,,1.0,1.0,4.0,1.0,,,5.0,7.0,,,,,1.0,67.0
8,"Scott, Bailey",17,11,6,23,1,,,5.0,2.0,5.0,1.0,6.0,,2.0,,4.0,19.0,,1.0,,,,86.0
3,"Sheezel, Harry",13,3,5,18,2,,,7.0,1.0,3.0,2.0,2.0,1.0,,,12.0,7.0,1.0,1.0,4.0,,1.0,84.0
14,"Shiels, Liam",7,4,9,16,,,,3.0,,1.0,5.0,2.0,,1.0,,9.0,7.0,,,1.0,,,79.0
2 ↑,"Stephenson, Jaidyn",4,3,1,5,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,3.0,1.0,1.0,,,,25.0
5,"Taylor, Curtis",13,4,9,22,1,,,6.0,2.0,,1.0,5.0,1.0,1.0,,9.0,13.0,,,2.0,,1.0,82.0
43,"Teakle, Brynn",8,3,6,14,1,,4.0,1.0,,4.0,3.0,3.0,,,,8.0,5.0,2.0,,,,1.0,67.0
13,"Tucker, Darcy",17,5,4,21,,,,2.0,5.0,1.0,3.0,1.0,1.0,1.0,,5.0,17.0,,,,,,97.0
6,"Wardlaw, George",20,6,10,30,1,,,3.0,,6.0,6.0,5.0,1.0,,2.0,10.0,20.0,,1.0,1.0,,3.0,74.0
38,"Xerri, Tristan",8,3,7,15,2,,30.0,6.0,,2.0,4.0,3.0,3.0,3.0,,11.0,4.0,,1.0,2.0,,,87.0
44,"Zurhaar, Cameron",13,9,6,19,3,1.0,1.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,,6.0,14.0,2.0,5.0,,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,101,140,368,19,4.0,36.0,62.0,30.0,51.0,40.0,65.0,14.0,24.0,5.0,145.0,218.0,10.0,16.0,28.0,1.0,12.0,
Opposition,Opposition,156,56,144,300,18,11.0,40.0,61.0,31.0,48.0,38.0,59.0,24.0,14.0,1.0,142.0,160.0,14.0,11.0,52.0,3.0,11.0,
