Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",22,3,15,37,,,,3.0,1.0,7.0,4.0,4.0,3.0,1.0,2.0,10,24,1.0,,,,,83.0
9,"Crozier, Hayden",14,6,4,18,,,,5.0,4.0,2.0,,,3.0,,,6,13,1.0,,1.0,,,88.0
35,"Daniel, Caleb",13,2,10,23,,,,4.0,1.0,2.0,2.0,4.0,2.0,2.0,,5,18,,,2.0,1.0,,88.0
29,"Dickson, Tory",5,2,2,7,,,,2.0,,2.0,,3.0,,2.0,,1,5,,,1.0,,,76.0
5,"Dunkley, Josh",13,7,23,36,,3.0,,6.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,16,21,,1.0,3.0,,1.0,82.0
26,"Gowers, Billy",7,5,2,9,1.0,1.0,,3.0,,2.0,1.0,4.0,1.0,3.0,,5,5,1.0,1.0,2.0,,1.0,87.0
30,"Greene, Fergus",4,2,2,6,1.0,1.0,,4.0,,,,1.0,1.0,1.0,,1,6,,1.0,,,,63.0
7,"Hunter, Lachie",17,4,16,33,1.0,,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,9,25,,1.0,2.0,,,91.0
39,"Johannisen, Jason",15,6,9,24,1.0,,,1.0,4.0,3.0,,5.0,1.0,3.0,,3,19,1.0,,2.0,2.0,,87.0
46,"Jong, Lin",9,5,4,13,2.0,,,1.0,2.0,3.0,,1.0,1.0,,,4,9,,1.0,,,1.0,69.0
27,"Lipinski, Patrick",10,5,9,19,,,,5.0,,4.0,,2.0,1.0,,,3,17,,1.0,,,1.0,74.0
36,"Lynch, Brad",4,4,3,7,,,,,1.0,1.0,,1.0,,,,1,7,,,1.0,,,68.0
11,"Macrae, Jack",15,8,18,33,,,,5.0,1.0,1.0,8.0,5.0,2.0,1.0,,11,22,,,1.0,2.0,2.0,82.0
16,"McLean, Toby",8,3,11,19,1.0,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,,,6,13,,1.0,1.0,1.0,,84.0
38,"Morris, Dale",3,4,2,5,,,,1.0,,1.0,,3.0,,3.0,,2,3,1.0,,3.0,,,100.0
33,"Naughton, Aaron",6,6,3,9,,,,7.0,3.0,1.0,,2.0,,1.0,,5,4,4.0,,5.0,,,91.0
20,"Richards, Ed",11,4,4,15,,,,2.0,4.0,3.0,,2.0,2.0,1.0,,3,13,,,2.0,3.0,,86.0
23,"Roughead, Jordan",7,6,3,10,,,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2,8,,2.0,1.0,1.0,1.0,79.0
13,"Schache, Josh",10,8,2,12,1.0,,,2.0,,,,1.0,1.0,,,1,12,,1.0,1.0,,,73.0
8,"Trengove, Jackson",8,5,9,17,1.0,,24.0,4.0,,2.0,8.0,4.0,,1.0,,7,9,,1.0,5.0,,,81.0
3,"Wallis, Mitch",8,7,15,23,1.0,,,5.0,,3.0,6.0,2.0,,2.0,,8,16,,1.0,1.0,,,90.0
10,"Wood, Easton",7,6,6,13,,,,3.0,1.0,2.0,,1.0,1.0,,,5,7,2.0,,3.0,,,80.0
Totals,Totals,216,108,172,388,10.0,6.0,34.0,70.0,27.0,46.0,44.0,53.0,24.0,24.0,3.0,114,276,11.0,12.0,37.0,10.0,7.0,
Opposition,Opposition,204,89,163,367,7.0,7.0,30.0,61.0,34.0,37.0,19.0,51.0,24.0,24.0,3.0,127,238,10.0,13.0,41.0,5.0,2.0,
