North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 7d,65 (32-1-32 50.00%),51 (0.78),←,
18,"Atley, Shaun",20y 212d,42 (21-0-21 50.00%),6 (0.14),←,
3,"Bastinac, Ryan",21y 295d,60 (32-0-28 53.33%),24 (0.40),←,
10,"Cunnington, Ben",21y 287d,57 (28-0-29 49.12%),18 (0.32),←,
11,"Firrito, Michael",29y 137d,196 (96-2-98 49.49%),28 (0.14),←,
43,"Gibson, Sam",26y 321d,16 (10-0-6 62.50%),7 (0.44),←,
22,"Goldstein, Todd",24y 286d,82 (41-1-40 50.61%),38 (0.46),←,
17,"Grima, Nathan",27y 251d,58 (30-1-27 52.59%),,←,
6,"Hansen, Lachlan",24y 239d,82 (39-1-42 48.17%),73 (0.89),←,
23,"Harper, Kieran",20y 302d,40 (22-0-18 55.00%),37 (0.93),←,
26,"Hine, Taylor",21y 79d,10 (2-0-8 20.00%),1 (0.10),1 (0-0-1 0.00%),
34,"Macmillan, Jamie",21y 202d,39 (22-0-17 56.41%),15 (0.38),←,
42,"McMahon, Scott",26y 315d,108 (55-1-52 51.39%),27 (0.25),←,
41,"Mullett, Aaron",21y 49d,12 (6-0-6 50.00%),4 (0.33),←,
20,"Petrie, Drew",30y 180d,225 (107-3-115 48.22%),266 (1.18),←,
9,"Swallow, Andrew",25y 315d,132 (61-1-70 46.59%),65 (0.49),←,
25,"Tarrant, Robbie",23y 353d,28 (13-0-15 46.43%),29 (1.04),←,
12,"Thomas, Lindsay",25y 44d,113 (51-2-60 46.02%),163 (1.44),←,
16,"Thompson, Scott",26y 339d,96 (41-2-53 43.75%),3 (0.03),←,
8,"Wells, Daniel",28y 69d,193 (97-2-94 50.78%),118 (0.61),←,
19,"Wright, Sam",22y 272d,55 (27-0-28 49.09%),46 (0.84),←,
7,"Ziebell, Jack",22y 44d,65 (29-0-36 44.62%),19 (0.29),←,
Totals,Totals,24y 192d,1774 (862-17-895 48.59%),1038 (0.59),,
C,"Scott, Brad",36y 345d,70 (35-0-35 50.00%),,←,
