Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Bradley, Kepler",21y 139d,46 (12-1-33 27.17%),13 (0.28),←,
29,"Davey, Alwyn",22y 321d,1 (1-0-0 100.00%),,←,
31,"Fletcher, Dustin",31y 329d,258 (164-3-91 64.15%),60 (0.23),←,
19,"Hille, David",25y 303d,107 (51-1-55 48.13%),81 (0.76),←,
5,"Hird, James",34y 56d,237 (139-5-93 59.70%),335 (1.41),←,
7,"Jetta, Leroy",18y 269d,1 (1-0-0 100.00%),2 (2.00),←,
1,"Johnson, Mark",28y 313d,175 (103-2-70 59.43%),86 (0.49),←,
18,"Lloyd, Matthew",28y 350d,213 (129-2-82 61.03%),769 (3.61),←,
42,"Lovett-Murray, Nathan",24y 134d,57 (20-0-37 35.09%),35 (0.61),←,
13,"Lovett, Andrew",24y 141d,34 (11-1-22 33.82%),43 (1.26),←,
25,"Lucas, Scott",29y 92d,226 (127-2-97 56.64%),377 (1.67),←,
33,"McPhee, Adam",24y 177d,105 (40-0-65 38.10%),52 (0.50),80 (34-0-46 42.50%),43 (0.54)
10,"McVeigh, Mark",26y 65d,142 (72-2-68 51.41%),55 (0.39),←,
22,"Michael, Mal",29y 281d,202 (111-1-90 55.20%),28 (0.14),1 (1-0-0 100.00%),
6,"Monfries, Angus",20y 72d,34 (8-1-25 25.00%),33 (0.97),←,
11,"Peverill, Damien",27y 263d,116 (56-2-58 49.14%),25 (0.22),←,
30,"Ryder, Paddy",19y 18d,10 (2-1-7 25.00%),2 (0.20),←,
20,"Slattery, Henry",21y 69d,13 (4-1-8 34.62%),2 (0.15),←,
24,"Stanton, Brent",20y 335d,57 (17-1-39 30.70%),31 (0.54),←,
4,"Watson, Jobe",22y 52d,35 (11-1-23 32.86%),14 (0.40),←,
12,"Welsh, Andrew",24y 49d,101 (43-2-56 43.56%),10 (0.10),←,
8,"Winderlich, Jason",22y 173d,31 (10-0-21 32.26%),10 (0.32),←,
Totals,Totals,24y 348d,2201 (1132-29-1040 51.43%),2063 (0.94),,
C,"Sheedy, Kevin",59y 98d,613 (377-6-230 61.99%),,←,
