Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",27y 245d,134 (55-1-78 41.42%),61 (0.46),←,
8,"Clement, James",25y 355d,125 (49-0-76 39.20%),46 (0.37),41 (23-0-18 56.10%),8 (0.20)
34,"Cloke, Jason",20y 111d,20 (13-0-7 65.00%),2 (0.10),←,
1,"Davis, Leon",21y 69d,52 (24-0-28 46.15%),59 (1.13),←,
19,"Davis, Nick",22y 148d,67 (28-0-39 41.79%),79 (1.18),←,
4,"Didak, Alan",19y 191d,21 (13-0-8 61.90%),25 (1.19),←,
25,"Fraser, Josh",20y 232d,63 (31-0-32 49.21%),56 (0.89),←,
9,"Freeborn, Glenn",29y 200d,131 (70-0-61 53.44%),67 (0.51),76 (32-0-44 42.11%),40 (0.53)
6,"Holland, Brodie",22y 234d,70 (28-0-42 40.00%),82 (1.17),34 (20-0-14 58.82%),45 (1.32)
26,"Johnson, Ben",21y 142d,49 (26-0-23 53.06%),11 (0.22),←,
18,"Licuria, Paul",24y 233d,88 (35-0-53 39.77%),23 (0.26),78 (33-0-45 42.31%),21 (0.27)
24,"Lockyer, Tarkyn",22y 299d,77 (34-0-43 44.16%),42 (0.55),←,
37,"Lonie, Ryan",19y 174d,35 (19-0-16 54.29%),17 (0.49),←,
27,"McGough, Mark",18y 64d,16 (11-0-5 68.75%),5 (0.31),←,
12,"McKee, Steven",24y 66d,59 (32-0-27 54.24%),11 (0.19),39 (22-0-17 56.41%),10 (0.26)
11,"OBree, Shane",23y 163d,77 (37-0-40 48.05%),23 (0.30),58 (28-0-30 48.28%),20 (0.34)
35,"Prestigiacomo, Simon",24y 206d,110 (44-0-66 40.00%),3 (0.03),←,
3,"Richardson, Mark",29y 298d,140 (57-1-82 41.07%),81 (0.58),←,
23,"Rocca, Anthony",25y 10d,139 (59-0-80 42.45%),200 (1.44),117 (48-0-69 41.03%),189 (1.62)
29,"Scotland, Heath",22y 35d,39 (13-0-26 33.33%),5 (0.13),←,
20,"Tarrant, Chris",21y 341d,81 (34-0-47 41.98%),133 (1.64),←,
14,"Wakelin, Shane",28y 13d,136 (65-2-69 48.53%),19 (0.14),42 (24-0-18 57.14%),
Totals,Totals,23y 157d,1729 (777-4-948 44.94%),1050 (0.61),,
C,"Malthouse, Mick",49y 8d,443 (254-4-185 57.79%),,65 (31-0-34 47.69%),
