North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 341d,153 (78-0-75 50.98%),27 (0.18),←,
50,"Brown, Ben",24y 273d,76 (41-0-35 53.95%),147 (1.93),←,
13,"Clarke, Ryan",20y 64d,20 (6-0-14 30.00%),6 (0.30),←,
10,"Cunnington, Ben",26y 51d,164 (85-0-79 51.83%),67 (0.41),←,
14,"Dumont, Trent",22y 51d,38 (10-0-28 26.32%),14 (0.37),←,
24,"Durdin, Sam",21y 75d,7 (1-0-6 14.29%),,←,
27,"Garner, Taylor",23y 224d,34 (16-0-18 47.06%),24 (0.71),←,
43,"Gibson, Sam",31y 85d,129 (68-0-61 52.71%),51 (0.40),←,
22,"Goldstein, Todd",29y 50d,189 (96-1-92 51.06%),101 (0.53),←,
4,"Higgins, Shaun",29y 169d,182 (85-1-96 46.98%),194 (1.07),53 (27-0-26 50.94%),66 (1.25)
8,"Hrovat, Nathan",23y 74d,51 (19-0-32 37.25%),27 (0.53),21 (5-0-16 23.81%),13 (0.62)
11,"McDonald, Luke",22y 192d,73 (38-0-35 52.05%),11 (0.15),←,
42,"Mountford, Declan",20y 188d,11 (1-0-10 9.09%),3 (0.27),←,
26,"Nielson, Dan",21y 103d,7 (1-0-6 14.29%),,←,
31,"Preuss, Braydon",22y 65d,8 (1-0-7 12.50%),5 (0.63),←,
21,"Simpkin, Jy",19y 168d,12 (2-0-10 16.67%),8 (0.67),←,
9,"Swallow, Andrew",30y 79d,223 (109-1-113 49.10%),80 (0.36),←,
25,"Tarrant, Robbie",28y 117d,104 (49-0-55 47.12%),42 (0.40),←,
16,"Thompson, Scott",31y 103d,199 (95-2-102 48.24%),7 (0.04),←,
28,"Turner, Kayne",21y 232d,35 (18-0-17 51.43%),32 (0.91),←,
7,"Ziebell, Jack",26y 173d,166 (80-0-86 48.19%),103 (0.62),←,
44,"Zurhaar, Cameron",19y 90d,4 (0-0-4 0.00%),2 (0.50),←,
Totals,Totals,24y 185d,1885 (899-5-981 47.69%),951 (0.50),,
C,"Scott, Brad",41y 109d,178 (90-0-88 50.56%),,←,
