Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,3,7,21,1,,1.0,5.0,,6.0,1.0,2.0,3.0,,,5.0,16.0,,,1.0,2.0,,95.0
7,"Brown, Nathan",14,3,11,25,1,2.0,,3.0,,7.0,4.0,1.0,,,,9.0,15.0,1.0,1.0,2.0,3.0,,100.0
17,"Campbell, Wayne",18,5,6,24,,,,1.0,3.0,8.0,4.0,5.0,1.0,2.0,,6.0,17.0,,,1.0,,,96.0
6,"Chaffey, Mark",12,1,2,14,,,,2.0,7.0,1.0,,2.0,1.0,1.0,,6.0,8.0,,,1.0,,,95.0
14,"Fiora, Aaron",5,5,3,8,,,,1.0,3.0,,,1.0,,,,2.0,6.0,,,,2.0,,52.0
19,"Fleming, Tim",3,1,4,7,,,,,,1.0,1.0,2.0,,,,2.0,5.0,,,1.0,,,56.0
2,"Gaspar, Darren",5,2,5,10,,,,,,,,,,,,5.0,5.0,1.0,,2.0,,,100.0
20,"Hall, Ray",5,4,7,12,,,,2.0,2.0,1.0,2.0,1.0,2.0,,,7.0,5.0,1.0,,6.0,,,100.0
33,"Hartigan, Brent",2,2,2,4,1,,,4.0,1.0,,,,,,,1.0,3.0,,,4.0,1.0,,78.0
1,"Hilton, Rory",1,1,2,3,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,30.0
31,"Hyde, Chris",7,3,6,13,1,,,2.0,,2.0,,,,,,1.0,12.0,,,1.0,,,74.0
28,"Johnson, Kane",12,5,11,23,,,,6.0,3.0,4.0,2.0,2.0,,,,7.0,15.0,,,,,,92.0
27,"Krakouer, Andrew",9,1,2,11,2,1.0,,2.0,,1.0,1.0,2.0,,,,6.0,4.0,1.0,,3.0,1.0,1.0,86.0
40,"Moore, Kelvin",3,3,5,8,,,,2.0,1.0,,1.0,,,,,3.0,5.0,,,6.0,,,100.0
35,"Newman, Chris",9,4,9,18,,,,1.0,3.0,2.0,4.0,,1.0,,,8.0,10.0,1.0,,4.0,,1.0,97.0
5,"Ottens, Brad",3,2,7,10,1,2.0,19.0,3.0,,2.0,2.0,2.0,,,,9.0,1.0,2.0,2.0,2.0,,,98.0
8,"Pettifer, Kayne",3,1,2,5,,,,,,1.0,,1.0,,1.0,,2.0,3.0,,,,,1.0,66.0
12,"Richardson, Matthew",8,5,2,10,5,2.0,,,,,,3.0,2.0,2.0,,8.0,2.0,3.0,5.0,2.0,,1.0,100.0
18,"Rodan, David",4,1,3,7,,,,1.0,,3.0,2.0,2.0,,,,3.0,4.0,,,,,,84.0
25,"Schulz, Jay",1,1,2,3,,,,1.0,,,,2.0,,2.0,,3.0,,1.0,,,,,45.0
10,"Stafford, Greg",8,6,6,14,,,11.0,2.0,4.0,1.0,4.0,,3.0,,,7.0,7.0,1.0,,,,,58.0
32,"Tivendale, Greg",8,3,2,10,,,,,2.0,3.0,2.0,1.0,1.0,,,6.0,5.0,,,1.0,,1.0,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,154,62,106,260,12,8.0,31.0,39.0,29.0,43.0,30.0,29.0,14.0,8.0,,108.0,149.0,13.0,8.0,37.0,9.0,5.0,
Opposition,Opposition,200,94,104,304,24,10.0,37.0,29.0,28.0,54.0,46.0,34.0,8.0,14.0,6.0,123.0,177.0,19.0,28.0,44.0,9.0,14.0,
