Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 259d,24 (12-0-12 50.00%),3 (0.13),←,
27,"Ball, Jason",31y 260d,167 (99-0-68 59.28%),155 (0.93),64 (36-0-28 56.25%),41 (0.64)
21,"Barry, Leo",27y 80d,140 (77-0-63 55.00%),50 (0.36),←,
42,"Bevan, Paul",19y 315d,19 (10-0-9 52.63%),7 (0.37),←,
6,"Bolton, Craig",24y 68d,72 (42-0-30 58.33%),13 (0.18),43 (25-0-18 58.14%),3 (0.07)
24,"Bolton, Jude",24y 145d,110 (55-1-54 50.45%),64 (0.58),←,
32,"Buchanan, Amon",21y 302d,17 (7-0-10 41.18%),5 (0.29),←,
28,"Crouch, Jared",26y 155d,151 (77-1-73 51.32%),33 (0.22),←,
2,"Davis, Nick",24y 130d,103 (46-0-57 44.66%),130 (1.26),32 (16-0-16 50.00%),45 (1.41)
15,"Doyle, Stephen",23y 25d,34 (19-1-14 57.35%),15 (0.44),←,
37,"Goodes, Adam",24y 212d,130 (65-1-64 50.38%),140 (1.08),←,
1,"Hall, Barry",27y 181d,148 (65-2-81 44.59%),325 (2.20),60 (31-1-28 52.50%),181 (3.02)
17,"Kennelly, Tadhg",23y 37d,70 (39-0-31 55.71%),25 (0.36),←,
31,"Kirk, Brett",27y 287d,92 (47-1-44 51.63%),44 (0.48),←,
4,"Mathews, Ben",25y 252d,129 (66-1-62 51.55%),24 (0.19),←,
11,"Maxfield, Stuart",32y 120d,279 (139-3-137 50.36%),151 (0.54),190 (104-2-84 55.26%),86 (0.45)
3,"McVeigh, Jarrad",19y 122d,17 (10-0-7 58.82%),6 (0.35),←,
23,"Nicks, Matthew",29y 86d,161 (88-1-72 54.97%),123 (0.76),←,
5,"OKeefe, Ryan",23y 196d,62 (33-0-29 53.23%),60 (0.97),←,
19,"OLoughlin, Michael",27y 169d,194 (107-2-85 55.67%),309 (1.59),←,
25,"Schauble, Andrew",27y 264d,158 (67-0-91 42.41%),34 (0.22),79 (40-0-39 50.63%),23 (0.29)
38,"Thewlis, Josh",20y 18d,2 (1-0-1 50.00%),,←,
Totals,Totals,25y 51d,2279 (1171-14-1094 51.38%),1716 (0.75),,
C,"Roos, Paul",41y 41d,53 (31-0-22 58.49%),,←,
