Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",8,6,5,13,3,1.0,6.0,,,,,,1.0,1.0,,,,,,,,,
8,"Bewick, Darren",16,6,7,23,2,2.0,,3.0,,,,,1.0,,,,,,,,,,
14,"Calthorpe, David",16,3,7,23,2,2.0,,1.0,,,,,,1.0,2.0,,,,,,,,
36,"Cummings, Scott",12,5,4,16,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Daniher, Chris",5,2,7,12,,,,2.0,,,,,1.0,,,,,,,,,,
38,"Denham, Sean",6,,3,9,,2.0,,2.0,,,,,,,,,,,,,,,
31,"Fletcher, Dustin",7,,5,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Grenvold, David",5,2,6,11,1,,,1.0,,,,,2.0,2.0,,,,,,,,,
39,"Hardwick, Damien",3,,4,7,,,,1.0,,,,,,,,,,,,,,,
11,"Hills, Paul",2,,3,5,,,,,,,,,1.0,,,,,,,,,,
5,"Hird, James",9,8,6,15,4,2.0,1.0,,,,,,,1.0,,,,,,,,,
13,"Long, Michael",13,1,9,22,2,1.0,,4.0,,,,,1.0,,,,,,,,,,
2,"Mercuri, Mark",12,7,8,20,2,,,,,,,,1.0,1.0,,,,,,,,,
24,"Misiti, Joe",12,4,7,19,,,,1.0,,,,,,,,,,,,,,,
10,"ODonnell, Gary",15,2,10,25,,,2.0,3.0,,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",5,3,5,10,,,,1.0,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",8,4,11,19,,,28.0,1.0,,,,,3.0,2.0,3.0,,,,,,,,
12,"Symons, Michael",10,4,9,19,,,,3.0,,,,,2.0,,,,,,,,,,
26,"Thompson, Mark",12,2,9,21,,,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Wallis, Dean",1,,,1,,,,,,,,,,,,,,,,,,,
4,"Wanganeen, Gavin",12,1,5,17,,,,2.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,60,130,319,16,12.0,39.0,30.0,,,,,20.0,11.0,5.0,,,,,,,,
Opposition,Opposition,185,69,118,303,13,12.0,25.0,36.0,,,,,11.0,20.0,1.0,,,,,,,,
