Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Alexander, Colin",7,,5,12,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Banks, Denis",8,5,3,11,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
28,"Crosisca, Gavin",13,4,8,21,,,1.0,,,,,,1.0,3.0,,,,,,,,,
35,"Daicos, Peter",11,1,4,15,5,1.0,,2.0,,,,,4.0,,,,,,,,,,
2,"Francis, Tony",19,4,5,24,2,3.0,,2.0,,,,,1.0,2.0,3.0,,,,,,,,
3,"Gayfer, Michael",8,3,5,13,,,,,,,,,1.0,1.0,,,,,,,,,
23,"Kelly, Craig",4,7,6,10,1,2.0,,1.0,,,,,,3.0,,,,,,,,,
44,"Kerrison, Shane",4,1,2,6,,,,2.0,,,,,,,,,,,,,,,
30,"Manson, James",,3,9,9,,,3.0,1.0,,,,,1.0,,,,,,,,,,
5,"McKeown, Ron",10,7,1,11,5,3.0,,,,,,,1.0,,1.0,,,,,,,,
42,"Millane, Darren",21,7,10,31,,1.0,,,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",6,5,9,15,1,,10.0,,,,,,,,,,,,,,,,
7,"Morwood, Shane",7,3,1,8,,,,1.0,,,,,2.0,2.0,,,,,,,,,
13,"Richardson, Alan",17,2,7,24,,,,1.0,,,,,1.0,,,,,,,,,,
29,"Russell, Scott",15,6,21,36,,,,2.0,,,,,2.0,2.0,,,,,,,,,
27,"Starcevich, Craig",20,11,6,26,3,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Tarpey, Andrew",10,2,2,12,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
6,"Tuddenham, Paul",10,4,4,14,1,1.0,,,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",17,9,10,27,,1.0,,,,,,,1.0,,2.0,,,,,,,,
37,"Williams, Paul",15,3,3,18,1,2.0,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,87,121,343,21,20.0,17.0,19.0,,,,,20.0,19.0,6.0,,,,,,,,
Opposition,Opposition,194,56,130,324,11,10.0,9.0,21.0,,,,,19.0,20.0,,,,,,,,,
