Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 215d,17 (10-1-6 61.76%),13 (0.76),←,
12,"Baguley, Mark",27y 318d,51 (26-1-24 51.96%),2 (0.04),←,
2,"Bellchambers, Tom",25y 269d,70 (28-2-40 41.43%),51 (0.73),←,
22,"Carlisle, Jake",23y 185d,69 (35-0-34 50.72%),40 (0.58),←,
3,"Chapman, Paul",33y 150d,272 (177-3-92 65.63%),358 (1.32),21 (11-1-9 54.76%),22 (1.05)
32,"Colyer, Travis",23y 223d,47 (23-1-23 50.00%),30 (0.64),←,
13,"Cooney, Adam",29y 186d,220 (104-2-114 47.73%),189 (0.86),1 (0-0-1 0.00%),3 (3.00)
6,"Daniher, Joe",21y 31d,27 (14-1-12 53.70%),32 (1.19),←,
31,"Fletcher, Dustin",39y 332d,394 (231-5-158 59.26%),70 (0.18),←,
35,"Gleeson, Martin",20y 222d,10 (3-1-6 35.00%),2 (0.20),←,
9,"Goddard, Brendon",29y 319d,248 (151-4-93 61.69%),140 (0.56),43 (25-1-17 59.30%),36 (0.84)
21,"Heppell, Dyson",22y 325d,85 (44-2-39 52.94%),21 (0.25),←,
1,"Hibberd, Michael",25y 91d,64 (35-1-28 55.47%),8 (0.13),←,
26,"Hooker, Cale",26y 173d,112 (52-2-58 47.32%),7 (0.06),←,
40,"Howlett, Ben",26y 165d,98 (51-2-45 53.06%),47 (0.48),←,
18,"Hurley, Michael",24y 307d,101 (49-3-49 50.00%),103 (1.02),←,
17,"Melksham, Jake",23y 218d,97 (47-1-49 48.97%),51 (0.53),←,
7,"Merrett, Zach",19y 183d,21 (11-1-9 54.76%),11 (0.52),←,
23,"Myers, David",25y 278d,84 (43-0-41 51.19%),26 (0.31),←,
5,"Stanton, Brent",28y 338d,227 (98-4-125 44.05%),147 (0.65),←,
4,"Watson, Jobe",30y 55d,189 (83-4-102 44.97%),106 (0.56),←,
11,"Zaharakis, David",25y 42d,111 (56-2-53 51.35%),87 (0.78),←,
Totals,Totals,26y 94d,2614 (1371-43-1200 52.45%),1541 (0.59),,
C,"Hird, James",42y 59d,67 (36-1-30 54.48%),,←,
