Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",3,2,,3,,2.0,1.0,,,,,,,,,,,,,,,,
8,"Bond, Troy",8,,1,9,1,1.0,,,,,,,1.0,,,,,,,,,,
21,"Bradley, Craig",10,3,7,17,1,,,,,,,,,1.0,,,,,,,,,
20,"Brown, Fraser",14,5,14,28,2,,,,,,,,2.0,2.0,1.0,,,,,,,,
16,"Camporeale, Scott",12,2,4,16,,,,1.0,,,,,3.0,1.0,,,,,,,,,
39,"Christou, Ang",8,4,4,12,,,,4.0,,,,,,1.0,,,,,,,,,
6,"Clape, Matt",8,,2,10,,,,,,,,,1.0,,,,,,,,,,
35,"Dean, Peter",10,6,5,15,,,2.0,2.0,,,,,1.0,,,,,,,,,,
12,"Gleeson, Adrian",5,1,2,7,1,,,,,,,,1.0,,,,,,,,,,
13,"Hanna, Mil",10,7,6,16,1,,,1.0,,,,,,1.0,,,,,,,,,
4,"Kernahan, Stephen",2,,,2,1,,,,,,,,1.0,,,,,,,,,,
43,"Koutoufides, Anthony",7,,9,16,1,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
44,"Madden, Justin",7,2,4,11,,,15.0,4.0,,,,,1.0,,,,,,,,,,
5,"McKay, Andrew",15,3,7,22,,,,,,,,,2.0,1.0,2.0,,,,,,,,
19,"Pearce, Brad",8,3,1,9,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
7,"Ratten, Brett",18,3,5,23,2,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
14,"Sexton, Michael",14,7,6,20,,1.0,,1.0,,,,,1.0,,,,,,,,,,
1,"Silvagni, Stephen",14,9,4,18,1,5.0,,2.0,,,,,,,,,,,,,,,
11,"Spalding, Earl",6,2,5,11,,,5.0,1.0,,,,,,1.0,,,,,,,,,
32,"Whitehead, Adrian",4,2,5,9,,,,1.0,,,,,,2.0,,,,,,,,,
2,"Williams, Greg",6,,12,18,1,,,2.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,61,103,292,13,12.0,24.0,25.0,,,,,19.0,13.0,3.0,,,,,,,,
Opposition,Opposition,176,73,120,296,10,7.0,7.0,27.0,,,,,13.0,19.0,3.0,,,,,,,,
