Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Beams, Ben",22y 345d,23 (10-0-13 43.48%),17 (0.74),←,
20,"Broadbridge, Troy",20y 296d,7 (1-0-6 14.29%),2 (0.29),←,
25,"Brown, Nathan",24y 348d,27 (11-0-16 40.74%),4 (0.15),←,
32,"Bruce, Cameron",21y 301d,36 (18-0-18 50.00%),50 (1.39),←,
33,"Farmer, Jeff",24y 34d,113 (48-0-65 42.48%),243 (2.15),←,
21,"Febey, Steven",31y 343d,253 (126-0-127 49.80%),36 (0.14),←,
18,"Green, Brad",20y 137d,36 (19-0-17 52.78%),59 (1.64),←,
36,"Leoncelli, Andrew",27y 11d,103 (46-0-57 44.66%),42 (0.41),←,
35,"McDonald, Anthony",29y 45d,94 (42-0-52 44.68%),37 (0.39),←,
23,"McDonald, James",24y 296d,68 (32-0-36 47.06%),26 (0.38),←,
9,"Neitz, David",26y 187d,175 (78-0-97 44.57%),269 (1.54),←,
8,"Nicholson, Alistair",23y 146d,47 (23-0-24 48.94%),1 (0.02),←,
24,"Robertson, Russell",22y 246d,74 (37-0-37 50.00%),105 (1.42),←,
5,"Schwarz, David",29y 4d,155 (69-1-85 44.84%),226 (1.46),←,
11,"Simmonds, Troy",23y 15d,35 (16-0-19 45.71%),6 (0.17),←,
42,"Walsh, Peter",25y 4d,53 (26-0-27 49.06%),10 (0.19),←,
10,"Ward, Daniel",24y 19d,46 (17-0-29 36.96%),13 (0.28),←,
31,"Wheatley, Paul",20y 107d,26 (13-0-13 50.00%),9 (0.35),←,
34,"White, Jeff",24y 159d,116 (54-0-62 46.55%),59 (0.51),84 (41-0-43 48.81%),41 (0.49)
26,"Williams, Luke",21y 211d,9 (4-0-5 44.44%),3 (0.33),←,
22,"Woewodin, Shane",25y 16d,109 (47-0-62 43.12%),51 (0.47),←,
13,"Yze, Adem",23y 310d,136 (58-0-78 42.65%),92 (0.68),←,
Totals,Totals,24y 146d,1741 (795-1-945 45.66%),1360 (0.78),,
C,"Daniher, Neale",40y 163d,89 (44-0-45 49.44%),,←,
