Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",9,3,2.0,11,,4.0,,1.0,,,,,2.0,1.0,,,,,,,,,
18,"Brown, Michael",4,4,1.0,5,1.0,1.0,,,,,,,,,,,,,,,,,
33,"Burrows, Craig",5,2,2.0,7,,,2.0,,,,,,,,,,,,,,,,
24,"Burton, Matthew",5,2,4.0,9,,,4.0,1.0,,,,,,2.0,,,,,,,,,
42,"Callaghan, Craig",22,4,9.0,31,1.0,,,5.0,,,,,1.0,2.0,,,,,,,,,
31,"Clement, James",7,3,4.0,11,,,,2.0,,,,,2.0,,,,,,,,,,
19,"Dhurrkay, Gary",6,2,2.0,8,,,,3.0,,,,,1.0,1.0,,,,,,,,,
37,"Gale, Mark",9,4,8.0,17,,,,4.0,,,,,,1.0,,,,,,,,,
3,"Harding, Greg",5,3,7.0,12,,,,1.0,,,,,3.0,,,,,,,,,,
14,"Hunter, Kingsley",9,3,,9,3.0,2.0,,,,,,,3.0,,,,,,,,,,
38,"Jones, Anthony",4,2,8.0,12,,,,,,,,,2.0,,,,,,,,,,
11,"Kickett, Dale",13,4,12.0,25,,,,1.0,,,,,,1.0,,,,,,,,,
36,"Leach, Quenton",7,4,5.0,12,1.0,,,3.0,,,,,1.0,4.0,,,,,,,,,
17,"Madigan, Greg",6,2,1.0,7,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,
9,"Mann, Peter",7,3,3.0,10,,,1.0,,,,,,1.0,1.0,,,,,,,,,
43,"McGovern, Andrew",13,5,1.0,14,,,,3.0,,,,,,1.0,,,,,,,,,
45,"Mitchell, Gavin",10,3,7.0,17,,,,5.0,,,,,1.0,3.0,,,,,,,,,
23,"Parker, Shane",6,5,8.0,14,,,,3.0,,,,,1.0,,,,,,,,,,
40,"Sinclair, Jess",13,4,2.0,15,,,,6.0,,,,,,2.0,,,,,,,,,
26,"Waterhouse, Clive",6,1,2.0,8,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,
4,"Wills, Andrew",8,1,5.0,13,1.0,,,2.0,,,,,,,,,,,,,,,
Totals,Totals,174,64,93.0,267,9.0,10.0,8.0,42.0,,,,,20.0,22.0,,,,,,,,,
Opposition,Opposition,171,48,124.0,295,12.0,5.0,34.0,30.0,,,,,22.0,20.0,6.0,,,,,,,,
