Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 135d,168 (107-2-59 64.29%),218 (1.30),←,
3,"Bartel, Jimmy",25y 296d,157 (105-2-50 67.52%),96 (0.61),←,
24,"Blake, Mark",24y 17d,79 (63-0-16 79.75%),11 (0.14),←,
17,"Byrnes, Shannon",25y 172d,76 (57-0-19 75.00%),59 (0.78),←,
35,"Chapman, Paul",27y 325d,175 (107-2-66 61.71%),241 (1.38),←,
11,"Corey, Joel",27y 221d,199 (124-2-73 62.81%),61 (0.31),←,
44,"Enright, Corey",28y 12d,175 (108-2-65 62.29%),49 (0.28),←,
2,"Harley, Tom",31y 70d,198 (123-3-72 62.88%),12 (0.06),197 (122-3-72 62.69%),11 (0.06)
26,"Hawkins, Tom",21y 67d,43 (36-0-7 83.72%),59 (1.37),←,
20,"Johnson, Steve",26y 84d,130 (90-2-38 70.00%),250 (1.92),←,
9,"Kelly, James",25y 271d,147 (94-1-52 64.29%),63 (0.43),←,
45,"Ling, Cameron",28y 211d,204 (129-3-72 63.97%),113 (0.55),←,
4,"Mackie, Andrew",25y 50d,106 (82-0-24 77.36%),60 (0.57),←,
39,"Milburn, Darren",32y 164d,256 (150-1-105 58.79%),90 (0.35),←,
21,"Mooney, Cameron",30y,192 (126-1-65 65.89%),252 (1.31),181 (116-1-64 64.36%),250 (1.38)
6,"Ottens, Brad",29y 244d,210 (112-1-97 53.57%),238 (1.13),81 (59-1-21 73.46%),86 (1.06)
33,"Rooke, Max",27y 281d,134 (83-2-49 62.69%),58 (0.43),←,
30,"Scarlett, Matthew",30y 113d,228 (142-2-84 62.72%),16 (0.07),←,
14,"Selwood, Joel",21y 123d,70 (62-0-8 88.57%),24 (0.34),←,
7,"Taylor, Harry",23y 106d,43 (38-0-5 88.37%),6 (0.14),←,
5,"Varcoe, Travis",21y 169d,56 (50-0-6 89.29%),51 (0.91),←,
40,"Wojcinski, David",29y 8d,153 (97-2-54 64.05%),48 (0.31),←,
Totals,Totals,26y 259d,3199 (2085-28-1086 65.18%),2075 (0.65),,
C,"Thompson, Mark",45y 311d,235 (143-3-89 61.49%),,←,
