Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
3,"Coniglio, Stephen",20y 174d,40 (5-0-35 12.50%),12 (0.30),←,
35,"Corr, Aidan",20y 21d,14 (0-0-14 0.00%),1 (0.07),←,
48,"Frost, Sam",20y 283d,15 (3-0-12 20.00%),2 (0.13),←,
2,"Hampton, Curtly",21y 89d,45 (4-0-41 8.89%),10 (0.22),←,
33,"Hoskin-Elliott, Will",20y 278d,28 (2-0-26 7.14%),21 (0.75),←,
34,"Jaksch, Kristian",19y 243d,4 (0-0-4 0.00%),1 (0.25),←,
40,"Kennedy, Adam",21y 330d,45 (5-0-40 11.11%),4 (0.09),←,
11,"Lamb, Jed",21y 231d,19 (9-0-10 47.37%),15 (0.79),7 (0-0-7 0.00%),6 (0.86)
37,"Lobb, Rory",21y 118d,1 (0-0-1 0.00%),1 (1.00),←,
39,"Mohr, Tim",25y 231d,37 (2-0-35 5.41%),1 (0.03),←,
41,"Mumford, Shane",27y 337d,106 (71-2-33 67.92%),41 (0.39),6 (2-0-4 33.33%),2 (0.33)
7,"Palmer, Rhys",25y 114d,85 (23-0-62 27.06%),49 (0.58),32 (2-0-30 6.25%),26 (0.81)
12,"Patton, Jonathon",21y 18d,21 (3-0-18 14.29%),22 (1.05),←,
9,"Scully, Tom",23y 23d,82 (18-1-63 22.56%),25 (0.30),51 (5-0-46 9.80%),19 (0.37)
23,"Shaw, Heath",28y 192d,183 (112-2-69 61.75%),37 (0.20),10 (2-0-8 20.00%),
5,"Shiel, Dylan",21y 90d,39 (3-0-36 7.69%),18 (0.46),←,
10,"Smith, Devon",21y 18d,48 (5-0-43 10.42%),43 (0.90),←,
20,"Tomlinson, Adam",20y 301d,34 (1-0-33 2.94%),11 (0.32),←,
31,"Townsend, Jacob",20y 352d,25 (3-0-22 12.00%),3 (0.12),←,
17,"Treloar, Adam",21y 90d,48 (5-0-43 10.42%),27 (0.56),←,
8,"Ward, Callan",24y 58d,112 (37-0-75 33.04%),54 (0.48),52 (5-0-47 9.62%),21 (0.40)
6,"Whitfield, Lachie",19y 324d,25 (2-0-23 8.00%),10 (0.40),←,
Totals,Totals,22y 78d,1056 (313-5-738 29.64%),408 (0.39),,
C,"Cameron, Leon",41y 278d,11 (2-0-9 18.18%),,←,
