Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 71d,184 (119-2-63 65.22%),247 (1.34),←,
3,"Bartel, Jimmy",26y 232d,174 (118-2-54 68.39%),107 (0.61),←,
24,"Blake, Mark",24y 318d,96 (76-0-20 79.17%),12 (0.13),←,
35,"Chapman, Paul",28y 261d,191 (120-2-69 63.35%),259 (1.36),←,
11,"Corey, Joel",28y 157d,206 (129-2-75 63.11%),62 (0.30),←,
44,"Enright, Corey",28y 313d,192 (121-2-69 63.54%),50 (0.26),←,
8,"Hunt, Josh",28y 132d,139 (91-1-47 65.83%),16 (0.12),←,
20,"Johnson, Steve",27y 20d,144 (101-2-41 70.83%),290 (2.01),←,
9,"Kelly, James",26y 207d,162 (106-1-55 65.74%),69 (0.43),←,
45,"Ling, Cameron",29y 147d,219 (140-3-76 64.61%),118 (0.54),←,
13,"Lonergan, Tom",26y 68d,49 (37-1-11 76.53%),44 (0.90),←,
4,"Mackie, Andrew",25y 351d,123 (95-0-28 77.24%),63 (0.51),←,
39,"Milburn, Darren",33y 100d,270 (162-1-107 60.19%),91 (0.34),←,
21,"Mooney, Cameron",30y 301d,205 (136-1-68 66.59%),275 (1.34),194 (126-1-67 65.21%),273 (1.41)
6,"Ottens, Brad",30y 180d,218 (118-1-99 54.36%),241 (1.11),89 (65-1-23 73.60%),89 (1.00)
31,"Podsiadly, James",28y 317d,14 (10-0-4 71.43%),37 (2.64),←,
30,"Scarlett, Matthew",31y 49d,238 (150-2-86 63.45%),16 (0.07),←,
14,"Selwood, Joel",22y 59d,87 (75-0-12 86.21%),29 (0.33),←,
27,"Stokes, Mathew",25y 244d,81 (66-0-15 81.48%),124 (1.53),←,
7,"Taylor, Harry",24y 42d,59 (50-0-9 84.75%),8 (0.14),←,
5,"Varcoe, Travis",22y 105d,68 (60-0-8 88.24%),70 (1.03),←,
40,"Wojcinski, David",29y 309d,170 (110-2-58 65.29%),52 (0.31),←,
Totals,Totals,27y 198d,3289 (2190-25-1074 66.59%),2280 (0.69),,
C,"Thompson, Mark",46y 247d,252 (156-3-93 62.50%),,←,
