Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 219d,82 (31-0-51 37.80%),64 (0.78),←,
7,"Black, Heath",21y 27d,43 (14-0-29 32.56%),25 (0.58),←,
30,"Brown, Leigh",18y 122d,16 (6-0-10 37.50%),,←,
10,"Cook, Troy",23y 317d,59 (30-0-29 50.85%),20 (0.34),16 (6-0-10 37.50%),9 (0.56)
12,"Dodd, Brad",23y 93d,42 (14-0-28 33.33%),17 (0.40),←,
18,"Fewster, Brendon",26y 172d,47 (22-0-25 46.81%),35 (0.74),14 (6-0-8 42.86%),8 (0.57)
2,"Fletcher, Adrian",30y 258d,204 (87-2-115 43.14%),91 (0.45),52 (16-0-36 30.77%),18 (0.35)
46,"Grover, Antoni",20y 105d,6 (1-0-5 16.67%),,←,
3,"Harding, Greg",23y 281d,67 (26-0-41 38.81%),3 (0.04),←,
4,"Hasleby, Paul",19y 12d,16 (6-0-10 37.50%),13 (0.81),←,
17,"Holland, Brodie",20y 173d,33 (7-0-26 21.21%),33 (1.00),←,
28,"Koops, Steven",21y 336d,30 (10-0-20 33.33%),26 (0.87),←,
21,"Longmuir, Troy",21y 30d,33 (11-0-22 33.33%),10 (0.30),16 (6-0-10 37.50%),7 (0.44)
8,"McManus, Shaun",24y 136d,74 (24-0-50 32.43%),42 (0.57),←,
16,"Michael, Clem",23y 344d,37 (14-0-23 37.84%),10 (0.27),←,
6,"Modra, Tony",31y 115d,149 (64-1-84 43.29%),550 (3.69),31 (9-0-22 29.03%),110 (3.55)
25,"Norrish, Jason",28y 150d,110 (42-0-68 38.18%),20 (0.18),90 (30-0-60 33.33%),18 (0.20)
23,"Parker, Shane",27y 127d,104 (36-0-68 34.62%),7 (0.07),←,
29,"Pavlich, Matthew",18y 176d,12 (4-0-8 33.33%),12 (1.00),←,
27,"Schell, Daniel",20y 156d,2 (1-0-1 50.00%),1 (0.50),←,
19,"Walker, James",21y 161d,29 (8-0-21 27.59%),2 (0.07),←,
26,"Waterhouse, Clive",26y 1d,79 (27-0-52 34.18%),139 (1.76),←,
Totals,Totals,23y 176d,1274 (485-3-786 38.07%),1120 (0.88),,
C,"Drum, Damian",39y 332d,38 (11-0-27 28.95%),,←,
