Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 308d,158 (85-1-72 54.11%),13 (0.08),←,
2,"Crouch, Brad",26y 194d,91 (45-0-46 49.45%),33 (0.36),←,
5,"Crouch, Matt",25y 96d,116 (66-1-49 57.33%),26 (0.22),←,
39,"Doedee, Tom",23y 147d,28 (11-0-17 39.29%),2 (0.07),←,
17,"Hamill, Will",19y 252d,6 (0-0-6 0.00%),,←,
15,"Hartigan, Kyle",28y 262d,105 (62-0-43 59.05%),1 (0.01),←,
34,"Himmelberg, Elliott",22y 52d,10 (5-0-5 50.00%),9 (0.90),←,
1,"Jones, Chayce",20y 194d,16 (1-0-15 6.25%),6 (0.38),←,
28,"Keays, Ben",23y 154d,37 (6-0-31 16.22%),13 (0.35),7 (0-0-7 0.00%),2 (0.29)
29,"Laird, Rory",26y 210d,151 (84-1-66 55.96%),13 (0.09),←,
27,"Lynch, Tom",29y 315d,147 (84-1-62 57.48%),194 (1.32),141 (80-1-60 57.09%),190 (1.35)
14,"Mackay, David",32y 1d,223 (129-1-93 58.07%),60 (0.27),←,
23,"McAdam, Shane",25y 59d,5 (0-0-5 0.00%),3 (0.60),←,
35,"McAsey, Fischer",19y 140d,7 (0-0-7 0.00%),,←,
36,"McPherson, Andrew",21y 36d,3 (0-0-3 0.00%),,←,
4,"Murphy, Lachlan",21y 235d,38 (16-0-22 42.11%),35 (0.92),←,
43,"OBrien, Reilly",24y 341d,28 (11-0-17 39.29%),3 (0.11),←,
11,"Seedsman, Paul",28y 186d,106 (56-1-49 53.30%),51 (0.48),57 (29-1-27 51.75%),34 (0.60)
33,"Smith, Brodie",28y 194d,175 (99-1-75 56.86%),60 (0.34),←,
18,"Stengle, Tyson",21y 281d,8 (2-0-6 25.00%),9 (1.13),6 (1-0-5 16.67%),7 (1.17)
12,"Talia, Daniel",28y 298d,194 (108-1-85 55.93%),6 (0.03),←,
13,"Walker, Taylor",30y 92d,196 (106-1-89 54.34%),436 (2.22),←,
Totals,Totals,25y 101d,1848 (976-9-863 52.81%),973 (0.53),,
C,"Nicks, Matthew",45y 74d,8 (0-0-8 0.00%),,←,
