Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",30y 226d,167 (103-3-61 62.57%),16 (0.10),←,
46,"Blicavs, Mark",33y 121d,264 (174-3-87 66.48%),68 (0.26),←,
12,"Bowes, Jack",26y 183d,116 (39-2-75 34.48%),27 (0.23),33 (18-1-14 56.06%),13 (0.39)
4,"Bruhn, Tanner",22y 61d,61 (26-1-34 43.44%),22 (0.36),31 (15-1-15 50.00%),11 (0.35)
5,"Cameron, Jeremy",31y 117d,248 (128-3-117 52.22%),623 (2.51),77 (51-0-26 66.23%),196 (2.55)
40,"Clohesy, Ted",19y 325d,3 (1-0-2 33.33%),,←,
45,"Close, Brad",25y 363d,95 (64-1-30 67.89%),89 (0.94),←,
35,"Dangerfield, Patrick",34y 113d,331 (198-2-131 60.12%),331 (1.00),177 (117-2-58 66.67%),168 (0.95)
16,"De Koning, Sam",23y 152d,61 (41-1-19 68.03%),4 (0.07),←,
28,"Dempsey, Oliver",21y 202d,26 (15-0-11 57.69%),20 (0.77),←,
22,"Duncan, Mitch",33y 47d,291 (206-2-83 71.13%),184 (0.63),←,
39,"Guthrie, Zach",26y 27d,96 (60-2-34 63.54%),14 (0.15),←,
38,"Henry, Jack",25y 333d,137 (91-1-45 66.79%),24 (0.18),←,
36,"Henry, Oliver",21y 364d,64 (35-1-28 55.47%),94 (1.47),39 (21-1-17 55.13%),66 (1.69)
9,"Holmes, Max",21y 333d,70 (44-1-25 63.57%),33 (0.47),←,
17,"Humphries, Lawson",21y 185d,5 (4-0-1 80.00%),,←,
8,"Kolodjashnij, Jake",28y 353d,192 (125-3-64 65.89%),4 (0.02),←,
7,"Mannagh, Shaun",26y 356d,6 (5-0-1 83.33%),4 (0.67),←,
32,"Miers, Gryan",25y 119d,125 (81-1-43 65.20%),93 (0.74),←,
33,"Neale, Shannon",22y 2d,14 (8-0-6 57.14%),16 (1.14),←,
23,"Rohan, Gary",33y 50d,203 (135-2-66 67.00%),215 (1.06),97 (65-1-31 67.53%),119 (1.23)
18,"Stengle, Tyson",25y 282d,79 (45-1-33 57.59%),132 (1.67),63 (40-1-22 64.29%),117 (1.86)
44,"Stewart, Tom",31y 134d,166 (108-1-57 65.36%),5 (0.03),←,
Totals,Totals,26y 241d,2820 (1736-31-1053 61.56%),2018 (0.72),,
C,"Scott, Chris",48y 85d,328 (222-3-103 68.14%),,←,
