Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",24y 131d,58 (32-0-26 55.17%),47 (0.81),←,
24,"Burton, Brett",29y 86d,145 (78-0-67 53.79%),200 (1.38),←,
31,"Campbell, Bryce",22y 325d,1 (0-0-1 0.00%),,←,
11,"Doughty, Michael",27y 358d,117 (72-0-45 61.54%),31 (0.26),←,
9,"Edwards, Tyson",30y 357d,260 (141-0-119 54.23%),160 (0.62),←,
1,"Gill, Nick",24y 338d,1 (0-0-1 0.00%),1 (1.00),←,
36,"Goodwin, Simon",30y 215d,209 (119-0-90 56.94%),118 (0.56),←,
13,"Hudson, Ben",28y 155d,50 (28-0-22 56.00%),6 (0.12),←,
18,"Johncock, Graham",24y 281d,120 (68-0-52 56.67%),81 (0.68),←,
21,"Knights, Chris",20y 307d,29 (18-0-11 62.07%),5 (0.17),←,
20,"Maric, Ivan",21y 206d,12 (8-0-4 66.67%),6 (0.50),←,
3,"Massie, Kris",27y 60d,113 (65-0-48 57.52%),21 (0.19),70 (39-0-31 55.71%),9 (0.13)
39,"Mattner, Martin",24y 357d,94 (56-0-38 59.57%),14 (0.15),←,
16,"McGregor, Ken",26y 181d,143 (78-0-65 54.55%),106 (0.74),←,
23,"McLeod, Andrew",30y 359d,277 (149-0-128 53.79%),244 (0.88),←,
22,"Perrie, Ian",28y 111d,114 (65-0-49 57.02%),128 (1.12),←,
33,"Reilly, Brent",23y 259d,80 (49-0-31 61.25%),35 (0.44),←,
27,"Stevens, Scott",25y 195d,73 (34-1-38 47.26%),49 (0.67),48 (24-0-24 50.00%),32 (0.67)
5,"Thompson, Scott",24y 137d,103 (60-0-43 58.25%),77 (0.75),64 (42-0-22 65.63%),60 (0.94)
15,"Torney, Jason",30y 43d,189 (101-1-87 53.70%),31 (0.16),71 (42-0-29 59.15%),15 (0.21)
7,"van Berlo, Nathan",21y 53d,47 (29-0-18 61.70%),12 (0.26),←,
17,"Welsh, Scott",28y 234d,160 (92-0-68 57.50%),289 (1.81),124 (66-0-58 53.23%),259 (2.09)
Totals,Totals,26y 100d,2395 (1342-2-1051 56.03%),1661 (0.69),,
C,"Craig, Neil",51y 199d,75 (47-0-28 62.67%),,←,
