Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 309d,34 (20-0-14 58.82%),53 (1.56),←,
26,"Bradley, Kepler",25y 189d,93 (29-1-63 31.72%),68 (0.73),44 (16-0-28 36.36%),54 (1.23)
6,"Broughton, Greg",24y 234d,39 (17-0-22 43.59%),5 (0.13),←,
44,"Crichton, Jesse",19y 337d,9 (4-0-5 44.44%),2 (0.22),←,
15,"Crowley, Ryan",27y 77d,103 (52-0-51 50.49%),77 (0.75),←,
40,"de Boer, Matt",21y 72d,44 (20-0-24 45.45%),11 (0.25),←,
41,"Duffield, Paul",26y 105d,77 (34-0-43 44.16%),19 (0.25),←,
7,"Fyfe, Nat",19y 245d,26 (16-0-10 61.54%),22 (0.85),←,
14,"Grover, Antoni",31y 71d,189 (83-0-106 43.92%),25 (0.13),←,
32,"Hill, Stephen",21y 20d,53 (25-0-28 47.17%),35 (0.66),←,
5,"Ibbotson, Garrick",23y 67d,66 (25-0-41 37.88%),18 (0.27),←,
37,"Johnson, Michael",26y 213d,111 (56-0-55 50.45%),39 (0.35),←,
34,"Lower, Nick",23y 332d,27 (11-0-16 40.74%),4 (0.15),7 (4-0-3 57.14%),4 (0.57)
23,"Mayne, Chris",22y 200d,44 (23-0-21 52.27%),50 (1.14),←,
18,"McPharlin, Luke",29y 171d,176 (87-0-89 49.43%),112 (0.64),164 (79-0-85 48.17%),109 (0.66)
16,"Mundy, David",25y 305d,138 (66-0-72 47.83%),56 (0.41),←,
13,"Mzungu, Tendai",25y 82d,1 (1-0-0 100.00%),,←,
10,"Palmer, Rhys",22y 97d,45 (18-0-27 40.00%),21 (0.47),←,
29,"Pavlich, Matthew",29y 141d,244 (108-0-136 44.26%),473 (1.94),←,
46,"Pearce, Clancee",20y 210d,17 (6-0-11 35.29%),10 (0.59),←,
24,"Roberton, Dylan",19y 334d,20 (12-0-8 60.00%),4 (0.20),←,
31,"Sandilands, Aaron",28y 166d,164 (83-0-81 50.61%),62 (0.38),←,
Totals,Totals,24y 164d,1720 (796-1-923 46.28%),1166 (0.68),,
C,"Harvey, Mark",45y 344d,83 (35-0-48 42.17%),,←,
