St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
16,"Arceri, Mark",28y 160d,89 (42-0-47 47.19%),132 (1.48),2 (1-0-1 50.00%),4 (2.00)
30,"Bingham, Lawrence",23y 310d,13 (7-0-6 53.85%),,10 (6-0-4 60.00%),
21,"Bourke, Darren",23y 9d,2 (1-0-1 50.00%),2 (1.00),←,
18,"Bowey, Brett",23y 307d,68 (31-0-37 45.59%),71 (1.04),←,
3,"Burke, Nathan",23y 56d,122 (54-1-67 44.67%),34 (0.28),←,
8,"Devonport, Craig",23y 66d,58 (29-0-29 50.00%),67 (1.16),←,
10,"Everitt, Peter",18y 335d,2 (1-0-1 50.00%),4 (2.00),←,
36,"Fode, Gordon",21y 241d,28 (9-0-19 32.14%),4 (0.14),←,
2,"Frawley, Danny",29y 207d,189 (65-1-123 34.66%),13 (0.07),←,
27,"Greig, Dean",24y 154d,22 (13-0-9 59.09%),4 (0.18),←,
35,"Harvey, Robert",21y 225d,83 (42-1-40 51.20%),57 (0.69),←,
23,"Loewe, Stewart",24y 315d,142 (59-1-82 41.90%),194 (1.37),←,
5,"McAdam, Gilbert",26y 4d,39 (23-1-15 60.26%),38 (0.97),←,
12,"Morris, Russell",30y 306d,141 (101-2-38 72.34%),75 (0.53),48 (30-1-17 63.54%),23 (0.48)
28,"OBrien, Craig",23y 31d,22 (15-0-7 68.18%),18 (0.82),1 (1-0-0 100.00%),2 (2.00)
29,"Peckett, Justin",20y 180d,3 (2-0-1 66.67%),,←,
41,"Pekin, Tim",28y 71d,176 (88-1-87 50.28%),39 (0.22),69 (39-1-29 57.25%),24 (0.35)
13,"Ralphsmith, Sean",26y 110d,28 (16-1-11 58.93%),7 (0.25),24 (14-1-9 60.42%),4 (0.17)
31,"Shanahan, Jamie",25y 118d,24 (15-0-9 62.50%),,←,
7,"Winmar, Nicky",27y 190d,122 (54-0-68 44.26%),184 (1.51),←,
Totals,Totals,24y 261d,1373 (667-9-697 48.58%),943 (0.69),,
C,"Sheldon, Ken",33y 93d,71 (39-1-31 55.63%),,←,
