Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 134d,192 (107-0-85 55.73%),24 (0.13),←,
44,"Bock, Nathan",25y 30d,68 (38-0-30 55.88%),51 (0.75),←,
24,"Burton, Brett",29y 351d,156 (85-0-71 54.49%),222 (1.42),←,
11,"Doughty, Michael",28y 258d,124 (77-0-47 62.10%),31 (0.25),←,
26,"Douglas, Richard",21y 73d,21 (12-0-9 57.14%),10 (0.48),←,
9,"Edwards, Tyson",31y 257d,271 (148-0-123 54.61%),168 (0.62),←,
36,"Goodwin, Simon",31y 115d,220 (126-0-94 57.27%),139 (0.63),←,
6,"Griffin, Jonathon",22y 96d,21 (11-0-10 52.38%),5 (0.24),←,
10,"Jacky, Jarrhan",19y 14d,1 (1-0-0 100.00%),,←,
18,"Johncock, Graham",25y 181d,131 (75-0-56 57.25%),82 (0.63),←,
14,"Mackay, David",19y 269d,5 (3-0-2 60.00%),,←,
16,"McGregor, Ken",27y 81d,150 (82-0-68 54.67%),114 (0.76),←,
23,"McLeod, Andrew",31y 259d,288 (156-0-132 54.17%),251 (0.87),←,
40,"Porplyzia, Jason",23y 144d,31 (20-0-11 64.52%),29 (0.94),←,
25,"Rutten, Ben",24y 327d,85 (55-0-30 64.71%),5 (0.06),←,
12,"Shirley, Robert",27y 315d,122 (69-0-53 56.56%),25 (0.20),←,
27,"Stevens, Scott",26y 95d,84 (41-1-42 49.40%),52 (0.62),59 (31-0-28 52.54%),35 (0.59)
15,"Symes, Brad",23y 43d,25 (11-0-14 44.00%),3 (0.12),5 (3-0-2 60.00%),1 (0.20)
5,"Thompson, Scott",25y 36d,114 (67-0-47 58.77%),85 (0.75),75 (49-0-26 65.33%),68 (0.91)
4,"Tippett, Kurt",20y 347d,5 (3-0-2 60.00%),5 (1.00),←,
7,"van Berlo, Nathan",21y 318d,58 (36-0-22 62.07%),14 (0.24),←,
17,"Vince, Bernie",22y 200d,15 (11-0-4 73.33%),7 (0.47),←,
Totals,Totals,25y 179d,2187 (1234-1-952 56.42%),1322 (0.60),,
C,"Craig, Neil",52y 99d,86 (54-0-32 62.79%),,←,
