Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",26y 194d,119 (42-1-76 35.71%),91 (0.76),64 (35-0-29 54.69%),78 (1.22)
33,"Barlow, Kris",28y 48d,52 (27-0-25 51.92%),40 (0.77),←,
17,"Chick, Daniel",25y 203d,124 (61-2-61 50.00%),124 (1.00),←,
24,"Croad, Trent",21y 176d,81 (42-1-38 52.47%),79 (0.98),←,
19,"Dixon, Ben",24y 79d,91 (50-1-40 55.49%),138 (1.52),←,
34,"Graham, Mark",28y 172d,161 (74-2-85 46.58%),54 (0.34),←,
29,"Greene, Steven",19y 219d,8 (4-0-4 50.00%),4 (0.50),←,
3,"Hay, Jonathan",22y 19d,82 (39-1-42 48.17%),9 (0.11),←,
37,"Lekkas, Angelo",25y 64d,108 (48-1-59 44.91%),42 (0.39),←,
28,"Lonie, Nathan",18y 181d,4 (0-0-4 0.00%),3 (0.75),←,
15,"Lord, Aaron",26y 42d,125 (63-2-60 51.20%),155 (1.24),93 (40-1-52 43.55%),136 (1.46)
7,"McCabe, Luke",25y 22d,115 (55-1-59 48.26%),10 (0.09),←,
31,"Obst, Chris",21y 327d,17 (7-0-10 41.18%),,←,
12,"OFarrell, Brett",23y 241d,21 (11-0-10 52.38%),15 (0.71),13 (5-0-8 38.46%),6 (0.46)
40,"Osborne, Michael",19y 34d,2 (0-0-2 0.00%),1 (0.50),←,
20,"Rawlings, Jade",23y 327d,69 (34-0-35 49.28%),21 (0.30),←,
52,"Rehn, Shaun",30y 15d,147 (81-1-65 55.44%),60 (0.41),13 (9-0-4 69.23%),5 (0.38)
32,"Rock, Anthony",30y 337d,222 (130-1-91 58.78%),155 (0.70),44 (22-1-21 51.14%),17 (0.39)
11,"Smith, Joel",24y 121d,113 (59-1-53 52.65%),69 (0.61),55 (30-1-24 55.45%),18 (0.33)
4,"Tallis, Rayden",26y 84d,115 (54-0-61 46.96%),15 (0.13),←,
23,"Thompson, Nathan",23y 199d,64 (35-1-28 55.47%),88 (1.38),←,
21,"Vandenberg, Richard",24y 230d,38 (17-1-20 46.05%),7 (0.18),←,
Totals,Totals,24y 185d,1878 (933-17-928 49.68%),1180 (0.63),,
C,"Schwab, Peter",40y 344d,45 (25-0-20 55.56%),,←,
