Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 225d,67 (39-1-27 58.96%),11 (0.16),←,
47,"Austin, Mark",23y 85d,20 (9-0-11 45.00%),1 (0.05),5 (4-0-1 80.00%),
5,"Boyd, Matthew",29y 266d,193 (97-2-94 50.78%),69 (0.36),←,
49,"Cordy, Ayce",21y 287d,7 (5-0-2 71.43%),3 (0.43),←,
4,"Cross, Daniel",29y 50d,188 (93-3-92 50.27%),28 (0.15),←,
40,"Dahlhaus, Luke",19y 272d,19 (9-0-10 47.37%),17 (0.89),←,
29,"Dickson, Tory",24y 236d,4 (2-0-2 50.00%),4 (1.00),←,
13,"Giansiracusa, Daniel",30y 69d,220 (103-4-113 47.73%),264 (1.20),←,
1,"Grant, Jarrad",22y 318d,44 (24-0-20 54.55%),50 (1.14),←,
16,"Griffen, Ryan",25y 297d,150 (83-1-66 55.67%),103 (0.69),←,
25,"Hargrave, Ryan",30y 298d,198 (95-4-99 48.99%),37 (0.19),←,
7,"Higgins, Shaun",24y 76d,95 (50-1-44 53.16%),103 (1.08),←,
19,"Jones, Liam",21y 85d,32 (14-0-18 43.75%),32 (1.00),←,
36,"Lake, Brian",30y 82d,184 (89-2-93 48.91%),29 (0.16),←,
21,"Liberatore, Tom",20y 3d,23 (9-0-14 39.13%),5 (0.22),←,
27,"Minson, Will",27y 38d,123 (68-1-54 55.69%),62 (0.50),←,
2,"Murphy, Robert",29y 345d,217 (99-4-114 46.54%),153 (0.71),←,
42,"Picken, Liam",25y 292d,73 (40-0-33 54.79%),24 (0.33),←,
11,"Sherman, Justin",25y 114d,133 (57-3-73 43.98%),106 (0.80),19 (9-0-10 47.37%),21 (1.11)
26,"Skinner, Zephaniah",22y 327d,2 (1-0-1 50.00%),1 (0.50),←,
14,"Smith, Clay",19y 8d,5 (2-0-3 40.00%),4 (0.80),←,
3,"Wallis, Mitch",19y 208d,12 (5-0-7 41.67%),3 (0.25),←,
Totals,Totals,24y 330d,2009 (993-26-990 49.43%),1109 (0.55),,
C,"McCartney, Brendan",51y 209d,8 (4-0-4 50.00%),,←,
