Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",20y 48d,21 (6-1-14 30.95%),5 (0.24),←,
31,"Batchelor, Jake",19y 61d,4 (0-1-3 12.50%),,←,
30,"Conca, Reece",18y 246d,4 (0-1-3 12.50%),,←,
9,"Cotchin, Trent",21y 8d,46 (18-1-27 40.22%),17 (0.37),←,
3,"Deledio, Brett",23y 362d,132 (46-4-82 36.36%),92 (0.70),←,
10,"Edwards, Shane",22y 172d,73 (19-4-50 28.77%),36 (0.49),←,
41,"Foley, Nathan",25y 219d,92 (28-3-61 32.07%),22 (0.24),←,
25,"Graham, Angus",23y 364d,37 (9-2-26 27.03%),13 (0.35),←,
6,"Grigg, Shaun",22y 361d,47 (18-1-28 39.36%),12 (0.26),4 (0-1-3 12.50%),2 (0.50)
48,"Grimes, Dylan",19y 273d,3 (0-0-3 0.00%),,←,
32,"Helbig, Brad",19y 46d,4 (0-1-3 12.50%),2 (0.50),←,
14,"Houli, Bachar",22y 338d,30 (10-2-18 36.67%),9 (0.30),4 (0-1-3 12.50%),
23,"Jackson, Daniel",24y 355d,87 (25-3-59 30.46%),25 (0.29),←,
28,"King, Jake",27y 20d,59 (14-4-41 27.12%),26 (0.44),←,
4,"Martin, Dustin",19y 293d,25 (6-1-18 26.00%),16 (0.64),←,
13,"Miller, Brad",27y 283d,134 (44-2-88 33.58%),90 (0.67),1 (0-0-1 0.00%),1 (1.00)
26,"Nahas, Robin",23y 156d,37 (7-2-28 21.62%),34 (0.92),←,
17,"Newman, Chris",28y 332d,179 (56-4-119 32.40%),25 (0.14),←,
8,"Riewoldt, Jack",22y 166d,72 (22-3-47 32.64%),146 (2.03),←,
2,"Thursfield, Will",24y 361d,68 (21-3-44 33.09%),,←,
29,"Vickery, Ty",20y 319d,27 (7-2-18 29.63%),13 (0.48),←,
35,"White, Matt",24y,74 (26-4-44 37.84%),35 (0.47),←,
Totals,Totals,22y 334d,1255 (382-49-824 30.44%),618 (0.49),,
C,"Hardwick, Damien",38y 240d,26 (6-1-19 25.00%),,←,
