Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",30y 160d,264 (159-5-100 61.17%),324 (1.23),16 (8-1-7 53.13%),17 (1.06)
5,"Boyd, Matthew",24y 341d,86 (38-1-47 44.77%),28 (0.33),←,
17,"Cooney, Adam",21y 307d,83 (38-1-44 46.39%),87 (1.05),←,
4,"Cross, Daniel",24y 126d,81 (35-2-44 44.44%),14 (0.17),←,
14,"Darcy, Luke",32y 22d,222 (99-5-118 45.72%),178 (0.80),←,
10,"Eagleton, Nathan",28y 266d,209 (94-4-111 45.93%),179 (0.86),153 (68-2-83 45.10%),134 (0.88)
29,"Everitt, Andrejs",18y 143d,5 (2-1-2 50.00%),4 (0.80),←,
13,"Giansiracusa, Daniel",25y 145d,121 (48-3-70 40.91%),116 (0.96),←,
3,"Grant, Chris",34y 233d,339 (173-6-160 51.92%),553 (1.63),←,
25,"Hargrave, Ryan",26y 8d,112 (47-3-62 43.30%),31 (0.28),←,
19,"Higgins, Shaun",19y 152d,23 (13-1-9 58.70%),23 (1.00),←,
6,"Johnson, Brad",31y 16d,296 (137-6-153 47.30%),456 (1.54),←,
36,"Lake, Brian",25y 157d,93 (38-1-54 41.40%),9 (0.10),←,
23,"McMahon, Jordan",24y 68d,112 (45-3-64 41.52%),37 (0.33),←,
38,"Morris, Dale",24y 217d,58 (33-1-24 57.76%),1 (0.02),←,
2,"Murphy, Robert",25y 55d,123 (48-3-72 40.24%),91 (0.74),←,
15,"Power, Sam",24y 32d,80 (28-2-50 36.25%),16 (0.20),←,
1,"Ray, Farren",21y 133d,59 (28-1-30 48.31%),26 (0.44),←,
34,"Skipper, Wayde",24y 155d,40 (17-2-21 45.00%),18 (0.45),←,
35,"Tiller, Stephen",20y 130d,2 (0-1-1 25.00%),2 (1.00),←,
7,"West, Scott",32y 262d,316 (148-5-163 47.63%),104 (0.33),←,
12,"Williams, Tom",21y 17d,9 (5-1-3 61.11%),,←,
Totals,Totals,25y 176d,2733 (1273-58-1402 46.58%),2297 (0.84),,
C,"Eade, Rodney",49y 121d,216 (115-3-98 53.94%),,64 (34-1-29 53.91%),
