St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",21y 306d,23 (13-0-10 56.52%),14 (0.61),←,
10,"Baker, Steven",29y 331d,182 (97-2-83 53.85%),34 (0.19),←,
27,"Blake, Jason",29y 34d,165 (93-2-70 56.97%),33 (0.20),←,
16,"Clarke, Raphael",24y 206d,58 (39-0-19 67.24%),6 (0.10),←,
26,"Dal Santo, Nick",26y 55d,172 (103-2-67 60.47%),93 (0.54),←,
6,"Dawson, Zac",24y 55d,41 (28-0-13 68.29%),2 (0.05),27 (24-0-3 88.89%),2 (0.07)
25,"Fisher, Sam",27y 282d,122 (80-1-41 65.98%),13 (0.11),←,
15,"Gardiner, Michael",30y 287d,161 (90-2-69 56.52%),101 (0.63),32 (24-0-8 75.00%),14 (0.44)
14,"Geary, Jarryn",21y 299d,29 (24-0-5 82.76%),9 (0.31),←,
19,"Gilbert, Sam",23y 242d,65 (45-1-19 70.00%),12 (0.18),←,
18,"Goddard, Brendon",24y 333d,141 (92-0-49 65.25%),67 (0.48),←,
1,"Gram, Jason",25y 356d,105 (68-1-36 65.24%),54 (0.51),103 (67-1-35 65.53%),54 (0.52)
33,"Gwilt, James",23y 250d,45 (32-0-13 71.11%),15 (0.33),←,
7,"Hayes, Lenny",30y 94d,218 (110-3-105 51.15%),72 (0.33),←,
4,"Jones, Clinton",26y 75d,54 (42-1-11 78.70%),17 (0.31),←,
2,"King, Steven",31y 147d,237 (131-2-104 55.70%),83 (0.35),44 (32-0-12 72.73%),8 (0.18)
32,"McQualter, Andrew",23y 313d,63 (44-0-19 69.84%),31 (0.49),←,
44,"Milne, Stephen",30y 41d,192 (104-2-86 54.69%),387 (2.02),←,
11,"Montagna, Leigh",26y 167d,126 (82-1-43 65.48%),72 (0.57),←,
30,"Peake, Brett",26y 287d,79 (38-0-41 48.10%),46 (0.58),4 (4-0-0 100.00%),4 (1.00)
22,"Ray, Farren",24y 26d,104 (61-1-42 59.13%),37 (0.36),29 (26-0-3 89.66%),5 (0.17)
13,"Schneider, Adam",25y 341d,145 (95-1-49 65.86%),167 (1.15),47 (35-0-12 74.47%),68 (1.45)
Totals,Totals,26y 123d,2527 (1511-22-994 59.79%),1365 (0.54),,
C,"Lyon, Ross",43y 161d,76 (51-1-24 67.76%),,←,
