Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",6,6,7,13,,,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,
17,"Chick, Daniel",9,2,1,10,1,,,5.0,,3.0,1.0,,3.0,1.0,,,,,,,,,
23,"Crawford, Justin",7,1,,7,,,,,,2.0,3.0,1.0,,1.0,,,,,,,,,
9,"Crawford, Shane",25,4,9,34,1,1.0,1.0,1.0,,10.0,5.0,4.0,3.0,1.0,3.0,,,,,,,,
24,"Croad, Trent",4,1,2,6,,,,1.0,,1.0,1.0,,,,,,,,,,,,
32,"Dixon, Ben",13,6,8,21,3,4.0,,2.0,,6.0,4.0,2.0,2.0,1.0,,,,,,,,,
34,"Graham, Mark",8,2,4,12,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,,
5,"Harford, Daniel",9,5,14,23,,,,4.0,,6.0,3.0,1.0,,1.0,,,,,,,,,
13,"Hassall, Jon",6,4,16,22,1,,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,
2,"Holland, Nick",14,7,5,19,3,2.0,5.0,,,9.0,3.0,1.0,1.0,,,,,,,,,,
14,"Krummel, Brendan",4,1,2,6,,1.0,,4.0,,2.0,,1.0,1.0,1.0,,,,,,,,,
37,"Lekkas, Angelo",14,6,6,20,,1.0,,3.0,,4.0,2.0,1.0,,4.0,,,,,,,,,
18,"Lloyd, Brad",1,1,1,2,1,,,1.0,,,,,,,,,,,,,,,
15,"Lord, Aaron",10,2,1,11,6,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,
7,"McCabe, Luke",11,4,4,15,,,,1.0,5.0,1.0,2.0,1.0,,2.0,,,,,,,,,
31,"Obst, Chris",9,1,5,14,,,,,2.0,6.0,,,,,,,,,,,,,
20,"Rawlings, Jade",3,3,,3,2,,,,,,,,,,,,,,,,,,
10,"Robran, Jonathon",8,3,9,17,,1.0,4.0,,4.0,1.0,2.0,,2.0,,,,,,,,,,
4,"Salmon, Paul",5,3,8,13,,1.0,27.0,2.0,1.0,1.0,7.0,,,2.0,2.0,,,,,,,,
6,"Taylor, Richard",13,2,6,19,1,,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,
8,"Treleven, Craig",18,7,9,27,,,,3.0,5.0,5.0,6.0,4.0,1.0,1.0,,,,,,,,,
30,"Woods, Tony",7,2,2,9,,,,2.0,1.0,,4.0,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,73,119,323,19,14.0,38.0,35.0,26.0,61.0,52.0,19.0,14.0,20.0,6.0,,,,,,,,
Opposition,Opposition,186,85,134,320,10,9.0,28.0,29.0,38.0,39.0,36.0,21.0,20.0,14.0,,,,,,,,,
